ic,name,GENCONSETID,lead_forward,lead_reverse,invoked_share,relevant,excluded_reason
VIC1-NSW1,VNI,N-AVMA_17,199,0,0.04228025114155251,True,
VIC1-NSW1,VNI,N-BABU,985,5309,0.04026826484018265,True,
VIC1-NSW1,VNI,N-BADP,385,729,0.006283295281582953,True,
VIC1-NSW1,VNI,N-BJYS_970,205,0,0.003943112633181126,True,
VIC1-NSW1,VNI,N-BU_330_TX_ONE,0,84,0.07010559360730594,True,
VIC1-NSW1,VNI,N-BYCR_61_15M,8,0,0.004794520547945206,False,led <12 intervals
VIC1-NSW1,VNI,N-CNLT_07,2467,1481,0.06800323439878235,True,
VIC1-NSW1,VNI,N-CTMN_4_WG_CLOSE,3615,6649,0.09306031202435312,True,
VIC1-NSW1,VNI,N-CTYS_3L_WG_CLOSE,4738,4712,0.05934170471841705,True,
VIC1-NSW1,VNI,N-DPWG_63,2044,878,0.0173087899543379,True,
VIC1-NSW1,VNI,N-DPWG_63_X5,236,138,0.029366438356164384,True,
VIC1-NSW1,VNI,N-DTKV_18_WG_CLOSE,556,626,0.008190639269406393,True,
VIC1-NSW1,VNI,N-DTMN_8_15M,1391,0,0.03090277777777778,True,
VIC1-NSW1,VNI,N-DTSS_11,185,3060,0.03824200913242009,True,
VIC1-NSW1,VNI,N-ER_TX,34,0,0.011762747336377473,True,
VIC1-NSW1,VNI,N-GRYS_3J_15M,19,116,0.0006088280060882801,True,
VIC1-NSW1,VNI,N-JNWG_RADIAL,882,2322,0.015139840182648402,True,
VIC1-NSW1,VNI,N-KVCW_3W_WG_CLOSE,1092,1056,0.019344558599695586,True,
VIC1-NSW1,VNI,N-LTUT_64_15M,1562,3231,0.02517123287671233,True,
VIC1-NSW1,VNI,N-LTWG_63,212,209,0.0017789193302891932,True,
VIC1-NSW1,VNI,N-LTWG_RADIAL,161,307,0.004371194824961948,True,
VIC1-NSW1,VNI,N-LTWG_X5,954,940,0.028862252663622526,True,
VIC1-NSW1,VNI,N-MA_CB172A,24,0,0.031349885844748855,True,
VIC1-NSW1,VNI,N-MNYS_5_WG_CLOSE,9584,9935,0.1328006088280061,True,
VIC1-NSW1,VNI,N-MNYS_5_WG_OPEN,265,0,0.011777016742770168,True,
VIC1-NSW1,VNI,N-MPWW_ONE,18,0,0.05699200913242009,True,
VIC1-NSW1,VNI,N-NIL_991,1,0,0.8814497716894977,False,led <12 intervals
VIC1-NSW1,VNI,N-NIL_998,2200,0,0.8811738964992389,True,
VIC1-NSW1,VNI,N-TUTBJ_992,13,0,0.0011653348554033485,True,
VIC1-NSW1,VNI,N-WAGGA_330_BUSA,41,15,0.018849885844748858,True,
VIC1-NSW1,VNI,N-WAGGA_330_BUSB,48,0,0.013789003044140031,True,
VIC1-NSW1,VNI,N-WGWA_63,517,1002,0.007534246575342466,True,
VIC1-NSW1,VNI,N-WGWA_63_X5,1870,2047,0.009974315068493151,True,
VIC1-NSW1,VNI,N-WGWA_RADIAL,624,720,0.007534246575342466,True,
VIC1-NSW1,VNI,N-WGWA_X5,3157,3319,0.020814307458143076,True,
VIC1-NSW1,VNI,N-WNMR_991,39,0,0.0037385844748858447,True,
VIC1-NSW1,VNI,N-X_03+4_WG_CLOSE,1175,1438,0.00716324200913242,True,
VIC1-NSW1,VNI,N-X_051_X5,147,151,0.0016457382039573821,True,
VIC1-NSW1,VNI,N-X_11+14,40,200,0.0009798325722983256,True,
VIC1-NSW1,VNI,N-X_2+8,313,0,0.003310502283105023,True,
VIC1-NSW1,VNI,N-X_2_5,183,573,0.0033580669710806697,True,
VIC1-NSW1,VNI,N-X_3L+07_WG_CLOSE,215,598,0.0032343987823439876,True,
VIC1-NSW1,VNI,N-X_3L+11_WG_CLOSE,414,633,0.0046375570776255705,True,
VIC1-NSW1,VNI,N-X_3L+2_WG_CLOSE,250,340,0.0021974885844748856,True,
VIC1-NSW1,VNI,N-X_4+07_WG_CLOSE,795,1272,0.00798611111111111,True,
VIC1-NSW1,VNI,N-X_4+17_WG_CLOSE,418,1,0.0045662100456621,True,
VIC1-NSW1,VNI,N-X_5+07_WG_CLOSE,312,352,0.0019216133942161339,True,
VIC1-NSW1,VNI,N-X_61_76,39,0,0.0009988584474885844,True,
VIC1-NSW1,VNI,N-X_AVMA_SSWW,163,0,0.006392694063926941,True,
VIC1-NSW1,VNI,N-X_BABU_BADP_MNYS,0,101,0.00048040334855403347,True,
VIC1-NSW1,VNI,N-X_BWWO_BWLD,101,0,0.0019121004566210046,True,
VIC1-NSW1,VNI,N-X_LPSS_MPWW,23,0,0.030978881278538813,True,
VIC1-NSW1,VNI,N-X_LTYS_MNYS,504,495,0.0027825342465753423,True,
VIC1-NSW1,VNI,S-TBSE,3366,0,0.06376997716894978,True,
VIC1-NSW1,VNI,S-X_TBSE+BDBU,44,0,0.0009227549467275495,True,
VIC1-NSW1,VNI,V-ARCW,137,0,0.0036101598173515982,True,
VIC1-NSW1,VNI,V-AR_WB_BA,517,0,0.00975076103500761,True,
VIC1-NSW1,VNI,V-BAML1_15M,0,113,0.009898211567732115,True,
VIC1-NSW1,VNI,V-BEKG,59,0,0.0004946727549467276,True,
VIC1-NSW1,VNI,V-BUCW,77,0,0.0005707762557077625,True,
VIC1-NSW1,VNI,V-BUHO,46,0,0.001769406392694064,True,
VIC1-NSW1,VNI,V-CPRC,35,0,0.0006135844748858448,True,
VIC1-NSW1,VNI,V-CRGP,0,51,0.00930365296803653,True,
VIC1-NSW1,VNI,V-CRML,590,315,0.01059265601217656,True,
VIC1-NSW1,VNI,V-CRML1,2,0,0.0012366818873668188,False,led <12 intervals
VIC1-NSW1,VNI,V-CRMO,206,90,0.002730213089802131,True,
VIC1-NSW1,VNI,V-CWHO,51,0,0.001769406392694064,True,
VIC1-NSW1,VNI,V-DDMS,445,1423,0.020519406392694065,True,
VIC1-NSW1,VNI,V-DDMS_N-2,0,87,0.002397260273972603,True,
VIC1-NSW1,VNI,V-DDSM,319,498,0.010026636225266363,True,
VIC1-NSW1,VNI,V-DDSM_N-2,255,212,0.002330669710806697,True,
VIC1-NSW1,VNI,V-DDWO_63,63,0,0.002896689497716895,True,
VIC1-NSW1,VNI,V-DDWO_RADIAL,77,252,0.001769406392694064,True,
VIC1-NSW1,VNI,V-DDWO_X5,150,252,0.0012128995433789954,True,
VIC1-NSW1,VNI,V-HGMO,8,0,0.00034722222222222224,False,led <12 intervals
VIC1-NSW1,VNI,V-HGTR,32,0,0.002226027397260274,True,
VIC1-NSW1,VNI,V-HOMR,216,0,0.0025066590563165908,True,
VIC1-NSW1,VNI,V-HYMO,175,1,0.005427130898021309,True,
VIC1-NSW1,VNI,V-HYTR,110,0,0.0010797184170471842,True,
VIC1-NSW1,VNI,V-KG_WE_RC,266,0,0.006392694063926941,True,
VIC1-NSW1,VNI,V-KMRC,428,0,0.014198059360730594,True,
VIC1-NSW1,VNI,V-KOWE,2090,0,0.015515601217656012,True,
VIC1-NSW1,VNI,V-MLSY_NOEMTT_P,25,38,0.0003900304414003044,True,
VIC1-NSW1,VNI,V-MLSY_NOEMTT_R,875,617,0.06992009132420092,True,
VIC1-NSW1,VNI,V-MOTR,16,0,0.0018835616438356165,True,
VIC1-NSW1,VNI,V-MRKM,413,0,0.006159627092846271,True,
VIC1-NSW1,VNI,V-NIL_RADIAL,516,0,0.9993150684931507,False,invoked >95% of window
VIC1-NSW1,VNI,V-RCTS_BUS2,524,565,0.002830098934550989,True,
VIC1-NSW1,VNI,V-SMSC,5094,0,0.08449866818873668,True,
VIC1-NSW1,VNI,V-TRTS_BUS_CB_500,0,5,0.02080955098934551,False,led <12 intervals
V-SA,Heywood,#R030733_RAMP,2,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030751_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030774_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030794_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030809_RAMP,11,11,5.232115677321157e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030821_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030825_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030834_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030838_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030846_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030877_RAMP,5,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030879_RAMP,24,24,0.00014745053272450533,False,ramp/discretionary (#)
V-SA,Heywood,#R030890_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030893_RAMP,3,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030899_RAMP,12,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030900_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030912_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R030920_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031012_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031029_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031037_RAMP,7,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031066_RAMP,8,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031070_RAMP,11,11,8.08599695585997e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031103_RAMP,10,1,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031106_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031185_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031259_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031273_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031276_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031295_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031309_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031318_RAMP,9,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031340_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031391_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031405_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031682_RAMP,13,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031687_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031695_RAMP,12,8,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031701_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031702_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031786_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031795_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031839_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031840_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031946_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031953_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031961_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031968_RAMP,2,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031976_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031985_RAMP,8,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R031998_RAMP,3,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032000_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032003_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032009_RAMP,6,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032013_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032021_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032044_RAMP,1,0,4.756468797564688e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R032047_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032056_RAMP,5,0,2.378234398782344e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032060_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032104_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032110_RAMP,1,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032112_RAMP,2,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032134_RAMP,4,7,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032141_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032161_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032197_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032297_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032354_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032373_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032388_RAMP,0,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032396_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032422_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032489_RAMP,7,0,3.805175038051751e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032492_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032513_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032542_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032543_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032568_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032575_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032614_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032636_RAMP,3,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032646_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032669_RAMP,4,4,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032720_RAMP,0,6,5.7077625570776254e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032727_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032750_RAMP,1,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032763_RAMP,0,3,4.280821917808219e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032809_RAMP,2,0,9.512937595129377e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R032841_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032851_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032860_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032868_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032890_RAMP,8,0,3.805175038051751e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032892_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032919_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032921_RAMP,14,3,9.988584474885845e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R032937_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033032_RAMP,1,1,4.756468797564688e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R033052_RAMP,3,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033070_RAMP,1,0,4.756468797564688e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R033103_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033139_RAMP,2,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033187_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033194_RAMP,25,25,0.00014745053272450533,False,ramp/discretionary (#)
V-SA,Heywood,#R033227_RAMP,7,7,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033234_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033251_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033253_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033261_RAMP,1,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033262_RAMP,6,0,2.8538812785388127e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033266_RAMP,6,0,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033269_RAMP,6,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033277_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033290_RAMP,6,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033315_RAMP,7,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033329_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033336_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033343_RAMP,5,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033359_RAMP,5,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033400_RAMP,4,0,1.9025875190258754e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033403_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033418_RAMP,1,0,2.8538812785388127e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033484_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033501_RAMP,13,13,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033543_RAMP,14,19,0.00011891171993911719,False,ramp/discretionary (#)
V-SA,Heywood,#R033552_RAMP,0,4,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033553_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033563_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033565_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033571_RAMP,4,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033590_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033596_RAMP,0,4,1.9025875190258754e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033597_RAMP,1,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033604_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033606_RAMP,0,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033616_RAMP,3,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033632_RAMP,4,4,1.9025875190258754e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033634_RAMP,6,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033660_RAMP,1,0,4.280821917808219e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033667_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033670_RAMP,4,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033671_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033674_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033682_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033686_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033687_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033696_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033706_RAMP,6,0,2.8538812785388127e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033709_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033723_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033785_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033786_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033813_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033815_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033817_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033820_RAMP,1,0,5.7077625570776254e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033821_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033822_RAMP,5,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033824_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033835_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033906_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033922_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033923_RAMP,0,3,2.378234398782344e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033956_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033968_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R033994_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034027_RAMP,3,0,1.4269406392694063e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034028_RAMP,5,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034034_RAMP,5,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034044_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034056_RAMP,1,0,9.512937595129377e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R034057_RAMP,13,12,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034065_RAMP,0,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034111_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034132_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034157_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034176_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034194_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034207_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034228_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034241_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034244_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034245_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034256_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034258_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034262_RAMP,7,0,3.3295281582952815e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034273_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034276_RAMP,2,0,9.512937595129377e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R034280_RAMP,12,0,0.00011891171993911719,False,ramp/discretionary (#)
V-SA,Heywood,#R034282_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034283_RAMP,0,12,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034306_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034307_RAMP,2,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034317_RAMP,7,0,3.3295281582952815e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034318_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034326_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034334_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034339_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034345_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034346_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034347_RAMP,0,4,2.378234398782344e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034354_RAMP,0,1,2.378234398782344e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034358_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034468_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034470_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034581_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
