ic,name,direction,level,key,families,n_units_binding,n_units_setter,own_control_binding,own_control_setter,own_treated_binding,own_treated_setter,top3_binding,top3_setter,tier,treated_hours,binding_gate
T-V-MNSP1,Basslink,reverse,K1xK2,R2_BRAE/LINE/275KV_8814 × Q-X_BRHA_TWO,Q-X_BRHA_TWO,122,122,0.0,0.0,0.0,1.0,F_T++NIL_ML_RECL_L6 (9% vs 9%); F_MAIN++NIL_MG_R1 (6% vs 3%); T_ROCOF_3_3 (6% vs 0%),F_MAIN++BRHA_TG_R6 (92% vs 0%); F_MAIN++BRHA_TG_R5 (6% vs 0%); F_MAIN++BRHA_TG_R60 (2% vs 0%),supported,62.0,below asset gate: see family row
T-V-MNSP1,Basslink,reverse,K1xK2,R2_BRAE/LINE/275KV_8815 × Q-X_BRHA_TWO,Q-X_BRHA_TWO,123,123,0.0,0.0,0.0,1.0,F_T++NIL_ML_RECL_L6 (9% vs 9%); F_MAIN++NIL_MG_R1 (6% vs 3%); T_ROCOF_3_3 (6% vs 0%),F_MAIN++BRHA_TG_R6 (91% vs 0%); F_MAIN++BRHA_TG_R5 (6% vs 0%); F_MAIN++BRHA_TG_R60 (3% vs 0%),supported,62.5,below asset gate: see family row
T-V-MNSP1,Basslink,reverse,K1xK2,S_EAST/LINE/TABSES_1 × S-TBSE,S-TBSE,663,663,0.00030165912518853697,0.0,0.11990950226244344,0.020864756158873805,V::N_SETB_O2 (8% vs 0%); F_MAIN++NIL_MG_R1 (4% vs 8%); V::N_SETB_O1 (2% vs 0%),F_T++NIL_ML_RECL_L5 (44% vs 33%); F_MAIN++MREH_TG_R6 (35% vs 39%); F_MAIN++GFT_TG_R6 (6% vs 5%),supported,337.5,ok
T-V-MNSP1,Basslink,reverse,K1xK2,S_EAST/LINE/TABSES_2 × S-TBSE,S-TBSE,647,647,0.001172076249356002,0.0,0.08629572385368367,0.0,V::N_SETB_O2 (5% vs 0%); F_T++NIL_ML_RECL_L6 (5% vs 10%); F_MAIN++NIL_MG_R1 (5% vs 6%),F_T++NIL_ML_RECL_L5 (39% vs 28%); F_MAIN++MREH_TG_R6 (38% vs 42%); F_MAIN++GFT_TG_R6 (8% vs 8%),supported,326.0,ok
T-V-MNSP1,Basslink,reverse,K2,N-LDTW_84,N-LDTW_84,406,406,0.0,0.0020525451559934315,0.0,0.16666666666666663,V_T_NIL_FCSPS (6% vs 0%); F_T++NIL_ML_RECL_L6 (0% vs 0%); F_T++NIL_ML_RECL_L60 (0% vs 0%),V::N_NIL_V2 (28% vs 23%); V::N_NIL_V1 (22% vs 0%); F_NVS++LDTW_R5 (16% vs 0%),supported,226.5,ok
T-V-MNSP1,Basslink,reverse,K2,N-TWUL_85,N-TWUL_85,633,633,0.0,0.0,0.0,0.032122169562927856,V_T_NIL_FCSPS (0% vs 0%); #R031114_002_RAMP_V (0% vs 0%); V::N_NIL_V2 (0% vs 2%),V::N_MLSY_V2 (39% vs 19%); V::N_NIL_V2 (28% vs 27%); F_MAIN++MREH_TG_R6 (10% vs 13%),supported,343.0,ok
T-V-MNSP1,Basslink,reverse,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,142,142,0.0,0.0,0.0,0.897887323943662,V_T_NIL_FCSPS (10% vs 19%); F_T++NIL_ML_RECL_L6 (8% vs 8%); F_MAIN++NIL_MG_R1 (7% vs 4%),F_MAIN++BRHA_TG_R6 (82% vs 0%); F_T++NIL_ML_RECL_L5 (10% vs 52%); F_MAIN++BRHA_TG_R5 (6% vs 0%),supported,72.0,ok
T-V-MNSP1,Basslink,reverse,K2,S-TBSE,S-TBSE,2018,2018,0.0004748926329699372,0.0,0.0676412289395441,0.006854971919392137,V::N_NIL_V2 (5% vs 3%); V::N_SETB_O2 (4% vs 0%); F_MAIN++NIL_MG_R1 (3% vs 5%),F_MAIN++MREH_TG_R6 (51% vs 54%); F_T++NIL_ML_RECL_L5 (27% vs 20%); F_MAIN++GFT_TG_R6 (10% vs 10%),supported,1023.0,ok
T-V-MNSP1,Basslink,reverse,K2,V-CRML,V-CRML,290,290,0.0,0.0,0.08045977011494253,0.08333333333333333,V::N_HWSM_V2 (7% vs 0%); V::N_MLMO_V1 (5% vs 0%); F_T++NIL_ML_RECL_L6 (4% vs 5%),F_MAIN++MREH_TG_R6 (34% vs 41%); F_T++NIL_ML_RECL_L5 (31% vs 27%); F_MAIN++GFT_TG_R6 (7% vs 8%),supported,150.5,ok
T-V-MNSP1,Basslink,reverse,K2,V-DDMS,V-DDMS,365,365,0.0,0.0,0.06940639269406393,0.09634703196347032,V::N_DDMS_S1 (7% vs 0%); T::T_HA_GT_PM_4 (2% vs 3%); F_T++NIL_ML_RECL_L6 (1% vs 2%),V::N_NIL_V1 (29% vs 7%); F_MAIN++MREH_TG_R6 (21% vs 20%); F_MAIN++NIL_MG_R1 (10% vs 13%),supported,199.0,ok
T-V-MNSP1,Basslink,reverse,K2,V-HYMO,V-HYMO,135,135,0.0,0.0,0.034567901234567905,0.662962962962963,V::N_X_EPMB_S22 (4% vs 0%); F_T++NIL_ML_RECL_L6 (4% vs 2%); V_T_NIL_FCSPS (3% vs 1%),F_MAIN++MREH_TG_R6 (30% vs 54%); F_QNV++HYMO_R6 (27% vs 0%); F_QNV++HYMO_R5 (21% vs 0%),supported,67.5,ok
T-V-MNSP1,Basslink,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,156,156,0.0,0.0,0.014957264957264956,0.11538461538461539,F_MAIN++NIL_MG_R1 (2% vs 3%); V::N_KGRC_V2 (1% vs 0%); V::N_KGRC_O2 (0% vs 0%),F_MAIN++NIL_MG_R1 (88% vs 87%); V::N_KGRC_V1 (12% vs 0%); #R030774_010_RAMP_F (1% vs 0%),supported,78.0,ok
T-V-MNSP1,Basslink,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,1523,1523,0.0,0.0,0.035565769314948564,0.45097395491354786,F_MAIN++NIL_MG_R1 (3% vs 2%); T::T_HA_GT_PM_4 (2% vs 0%); V::N_MLSY_O1 (2% vs 0%),V::N_MLSY_V2 (28% vs 0%); F_MAIN++NIL_MG_R1 (25% vs 25%); F_MAIN++MREH_TG_R6 (15% vs 14%),supported,861.0,ok
T-V-MNSP1,Basslink,reverse,K3,DDTS,V-DDMS,296,296,0.0,0.0,0.08558558558558559,0.1188063063063063,V::N_DDMS_S1 (8% vs 0%); F_T++NIL_ML_RECL_L6 (1% vs 2%); F_T++NIL_ML_RECL_L60 (1% vs 2%),V::N_NIL_V1 (35% vs 8%); F_MAIN++MREH_TG_R6 (25% vs 23%); V::N_DDMS_S1 (11% vs 0%),supported,158.0,ok
T-V-MNSP1,Basslink,reverse,K3,MLTS,V-CRML|V-MLSY_NOEMTT_R,1314,1314,0.0,0.0,0.057204464738711304,0.5397006595636732,T::T_HA_GT_PM_4 (2% vs 1%); V::N_MLSY_O1 (2% vs 0%); F_MAIN++NIL_MG_R1 (2% vs 2%),V::N_MLSY_V2 (32% vs 0%); F_MAIN++NIL_MG_R1 (22% vs 24%); F_MAIN++MREH_TG_R6 (13% vs 13%),supported,715.0,ok
T-V-MNSP1,Basslink,reverse,K3,R2_BRAE,Q-X_BRHA_TWO|Q-X_BRTX1+BRHA,139,139,0.0,0.0,0.0,1.0,F_T++NIL_ML_RECL_L6 (8% vs 8%); F_MAIN++NIL_MG_R1 (5% vs 3%); T_ROCOF_3_3 (5% vs 0%),F_MAIN++BRHA_TG_R6 (92% vs 0%); F_MAIN++BRHA_TG_R5 (5% vs 0%); F_MAIN++BRHA_TG_R60 (2% vs 0%),supported,70.5,ok
T-V-MNSP1,Basslink,reverse,K3,S_EAST,S-TBSE,1311,1311,0.0,0.0,0.10322908721078056,0.010551741673023137,V::N_SETB_O2 (7% vs 0%); F_MAIN++NIL_MG_R1 (4% vs 7%); F_T++NIL_ML_RECL_L6 (4% vs 8%),F_T++NIL_ML_RECL_L5 (41% vs 30%); F_MAIN++MREH_TG_R6 (37% vs 40%); F_MAIN++GFT_TG_R6 (7% vs 6%),supported,664.0,ok
T-V-MNSP1,Basslink,reverse,K3,TAMWORTH,N-LDTW_84|N-TWUL_85,790,790,0.0,0.0,0.0,0.02573839662447257,V_T_NIL_FCSPS (0% vs 0%); V::N_NIL_V2 (0% vs 2%); F_MAIN++NIL_MG_R1 (0% vs 0%),V::N_NIL_V2 (33% vs 21%); V::N_MLSY_V2 (28% vs 27%); V::N_NIL_V1 (12% vs 0%),supported,466.0,ok
T-V-MNSP1,Basslink,reverse,K3,WETS,V-KG_WE_RC,121,121,0.0,0.0,0.019283746556473826,0.1487603305785124,F_MAIN++NIL_MG_R1 (2% vs 3%); V::N_KGRC_V2 (1% vs 0%); V::N_KGRC_O2 (1% vs 0%),F_MAIN++NIL_MG_R1 (85% vs 85%); V::N_KGRC_V1 (15% vs 0%); V::N_NIL_V1 (0% vs 8%),supported,60.5,ok
T-V-MNSP1,Basslink,reverse,K4,NSW1:Tamworth,N-LDTW_84|N-TWUL_85,790,790,0.0,0.0,0.0,0.02573839662447257,V_T_NIL_FCSPS (0% vs 0%); V::N_NIL_V2 (0% vs 2%); F_MAIN++NIL_MG_R1 (0% vs 0%),V::N_NIL_V2 (33% vs 21%); V::N_MLSY_V2 (28% vs 27%); V::N_NIL_V1 (12% vs 0%),supported,466.0,ok
T-V-MNSP1,Basslink,reverse,K4,QLD1:south-east Chinchilla,Q-X_BRHA_TWO|Q-X_BRTX1+BRHA,139,139,0.0,0.0,0.0,1.0,F_T++NIL_ML_RECL_L6 (8% vs 8%); F_MAIN++NIL_MG_R1 (5% vs 3%); T_ROCOF_3_3 (5% vs 0%),F_MAIN++BRHA_TG_R6 (92% vs 0%); F_MAIN++BRHA_TG_R5 (5% vs 0%); F_MAIN++BRHA_TG_R60 (2% vs 0%),supported,70.5,ok
T-V-MNSP1,Basslink,reverse,K4,SA1:Mount Gambier,S-TBSE,1311,1311,0.0,0.0,0.10322908721078056,0.010551741673023137,V::N_SETB_O2 (7% vs 0%); F_MAIN++NIL_MG_R1 (4% vs 7%); F_T++NIL_ML_RECL_L6 (4% vs 8%),F_T++NIL_ML_RECL_L5 (41% vs 30%); F_MAIN++MREH_TG_R6 (37% vs 40%); F_MAIN++GFT_TG_R6 (7% vs 6%),supported,664.0,ok
T-V-MNSP1,Basslink,reverse,K4,VIC1:Geelong,V-CRML|V-MLSY_NOEMTT_R,1314,1314,0.0,0.0,0.057204464738711304,0.5397006595636732,T::T_HA_GT_PM_4 (2% vs 1%); V::N_MLSY_O1 (2% vs 0%); F_MAIN++NIL_MG_R1 (2% vs 2%),V::N_MLSY_V2 (32% vs 0%); F_MAIN++NIL_MG_R1 (22% vs 24%); F_MAIN++MREH_TG_R6 (13% vs 13%),supported,715.0,ok
T-V-MNSP1,Basslink,reverse,K4,VIC1:south Wodonga,V-DDMS,296,296,0.0,0.0,0.08558558558558559,0.1188063063063063,V::N_DDMS_S1 (8% vs 0%); F_T++NIL_ML_RECL_L6 (1% vs 2%); F_T++NIL_ML_RECL_L60 (1% vs 2%),V::N_NIL_V1 (35% vs 8%); F_MAIN++MREH_TG_R6 (25% vs 23%); V::N_DDMS_S1 (11% vs 0%),supported,158.0,ok
V-S-MNSP1,Murraylink,forward,K1,3L/LINE/3L,N-CNLT_07|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_3L+11_WG_CLOSE|N-X_3L+2_WG_CLOSE,1141,1141,0.0,0.0,0.005988898626935435,0.007449605609114811,VS_600_TEST (4% vs 3%); S>>NIL_RBTU_RBTU (3% vs 0%); S>RBMW4_TWPA_TPRS (1% vs 0%),VSML_VFRB_OFF (48% vs 32%); V^^SML_NIL_3 (13% vs 10%); VS_600_TEST (6% vs 3%),supported,746.5,ok
V-S-MNSP1,Murraylink,forward,K1,4/LINE/4,N-CNLT_07|N-CTMN_4_WG_CLOSE|N-X_03+4_WG_CLOSE|N-X_4+07_WG_CLOSE,1441,1441,0.0,0.0,0.0004626416840157298,0.0009252833680314596,V^SML_HORC_3 (4% vs 0%); V^SML_BUDP_3 (3% vs 0%); V^^SML_ARWBBA_1 (1% vs 0%),VSML_VFRB_OFF (39% vs 45%); V^^SML_NIL_3 (26% vs 18%); V^SML_HORC_3 (9% vs 0%),supported,1092.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,ARTS/LINE/ARTS_WBTS_220,N-GFYC-99J-C|V-AR_WB_BA,72,72,0.0,0.0,0.5601851851851852,0.9513888888888888,V^^SML_ARWBBA_1 (56% vs 0%); VS_600_TEST (4% vs 4%); V::N_X_ARWBBA_SD (2% vs 0%),V^^SML_ARWBBA_1 (94% vs 0%); S>>NIL_BWMP_RBTU (3% vs 10%); VS_600_TEST (0% vs 5%),supported,41.0,ok
V-S-MNSP1,Murraylink,forward,K1,BATS/LINE/BATS_MLTS1_220,V-AR_WB_BA|V-BAML1_15M,91,91,0.0,0.0,0.0,0.0,V^SML_HORC_3 (5% vs 0%); V^^N_LTUT_1 (3% vs 2%); #R034468_013_RAMP_F (2% vs 0%),V^SML_HORC_3 (40% vs 0%); VSML_VFRB_OFF (37% vs 63%); S>>NIL_RBTU_RBTU (4% vs 1%),supported,52.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,BATS/LINE/BATS_WBTS_220,N-GFYC-99J-C|V-AR_WB_BA,70,70,0.0,0.0,0.5428571428571428,0.9166666666666667,V^^SML_ARWBBA_1 (52% vs 0%); V::N_X_ARWBBA_V2 (10% vs 0%); V:S_700 (3% vs 0%),V^^SML_ARWBBA_1 (83% vs 0%); V::N_X_ARWBBA_V2 (6% vs 0%); S>>RBTU_RBTU_WEWT (3% vs 0%),supported,43.0,ok
V-S-MNSP1,Murraylink,forward,K1,BUNGAM/LINE/DVPBUN_1,S-BGDV|S-X_BGBW+BGDV+BGTX,449,449,0.0,0.0,0.030066815144766144,0.12954714179658497,V^^N_NIL_1 (5% vs 6%); VS_600_TEST (4% vs 4%); V^SML_HORC_3 (2% vs 2%),VSML_VFRB_OFF (31% vs 47%); V^^SML_NIL_3 (10% vs 8%); V^SML_HORC_3 (9% vs 5%),supported,317.0,ok
V-S-MNSP1,Murraylink,forward,K1,BURONGA/LINE/0X1,I-BURC|I-BURC_X1|N-CTMN_4_WG_CLOSE,754,754,0.0,0.0,0.0,0.02608311229000884,VS_600_TEST (17% vs 6%); V::N_NIL_V2 (4% vs 0%); V::N_NIL_V1 (3% vs 1%),VSML_VFRB_OFF (30% vs 33%); VS_600_TEST (14% vs 7%); V^^SML_NSWRB_2 (12% vs 8%),supported,518.0,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,BURONGA/LINE/X1,I-BURC,204,204,0.0,0.0,0.0,0.0522875816993464,VS_600_TEST (6% vs 2%); I_6F_SN_150 (2% vs 2%); #R035419_002_RAMP_V (1% vs 0%),VSML_VFRB_OFF (71% vs 78%); VS_600_TEST (8% vs 2%); S>>NIL_RBTX_RBTX_2 (8% vs 0%),supported,107.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,BURONGA/LINE/X5/3,I-BURC_X1|I-X_BABU_BURC|N-BABU|N-BU_7118,991,991,0.002219979818365288,0.001294988227379751,0.38782374705684497,0.5660948536831484,V^SML_BUDP_3 (29% vs 0%); VS_600_TEST (6% vs 5%); V^^N_BADP_1 (5% vs 0%),V^SML_BUDP_3 (44% vs 0%); V^^SML_NIL_3 (8% vs 9%); N>>BU_7118_X3_NIL_W (8% vs 0%),supported,630.5,ok
V-S-MNSP1,Murraylink,forward,K1,CANBERRA/LINE/07,N-CNLT_07|N-CTMN_4_WG_CLOSE|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_4+07_WG_CLOSE|N-X_5+07_WG_CLOSE,813,813,0.0,0.0,0.025010250102501026,0.02726527265272653,V^SML_HORC_3 (5% vs 1%); VS_600_TEST (3% vs 6%); I_6F_SN_150 (2% vs 1%),VSML_VFRB_OFF (49% vs 48%); V^^SML_NIL_3 (10% vs 7%); V^SML_HORC_3 (9% vs 3%),supported,566.0,ok
V-S-MNSP1,Murraylink,forward,K1,COLMBLLY/LINE/99L,N-CLDE_99L_C,373,373,0.0,0.0,0.0,0.0,V^SML_BUDP_3 (11% vs 5%); V^^N_NIL_1 (10% vs 8%); VS_600_TEST (4% vs 4%),VSML_VFRB_OFF (31% vs 29%); V^SML_BUDP_3 (24% vs 23%); V^^N_NIL_1 (11% vs 8%),supported,246.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,DAPTO/LINE/11,N-DTSS_11|N-X_3L+11_WG_CLOSE,624,624,0.0,0.0,0.023237179487179488,0.022168803418803416,I_6F_SN_150 (4% vs 1%); V^SML_KGRC_4 (2% vs 1%); V::N_KGRC_V1 (2% vs 2%),VSML_VFRB_OFF (59% vs 35%); S>>NIL_RBTX_RBTX_2 (10% vs 4%); V^^SML_NIL_3 (6% vs 9%),supported,425.0,ok
V-S-MNSP1,Murraylink,forward,K1,DAPTO/LINE/18,N-BADP|N-DTKV_18_WG_CLOSE,104,104,0.0,0.0,0.03525641025641025,0.0657051282051282,S>>BGBW_TWPA_TPRS (6% vs 2%); V^^N_DTKV_1 (4% vs 0%); S>>DVBG_RBTU_RBTU (2% vs 0%),VSML_VFRB_OFF (23% vs 23%); V>>NIL_BABE_HOMRKM (18% vs 9%); V>>NIL_BABE_KMRC (14% vs 3%),supported,57.0,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,DAPTO/LINE/8,N-DTMN_8_15M,344,344,0.0,0.0,0.06831395348837209,0.057170542635658905,V^^N_DTMN_1 (7% vs 0%); VS_600_TEST (2% vs 4%); S>>BGBW_TWPA_TPRS (2% vs 0%),VSML_VFRB_OFF (40% vs 41%); V^^SML_NSWRB_2 (13% vs 6%); V^^SML_NIL_3 (12% vs 15%),supported,230.0,ok
V-S-MNSP1,Murraylink,forward,K1,DDTS/LINE/DDTS_MSS1_330,V-DDMS,216,216,0.0,0.0,0.14737654320987653,0.17824074074074073,V::N_DDMS_S1 (11% vs 0%); V::N_DDSM_V2 (6% vs 0%); V^SML_BUDP_3 (5% vs 5%),V::N_DDMS_S1 (14% vs 0%); V^^SML_NSWRB_2 (11% vs 7%); V^^SML_NIL_3 (10% vs 20%),supported,140.0,ok
V-S-MNSP1,Murraylink,forward,K1,EL32526,V-KMRC|V-RCTS_BUS2|V-X_RCTS_B2_SMTX,243,243,0.0,0.0,0.22085048010973932,0.5953360768175583,V^SML_HORC_3 (22% vs 0%); V^SML_HOMR_3 (2% vs 0%); V:S_BLKRG_570 (1% vs 0%),V^SML_HORC_3 (50% vs 0%); V^^SML_NIL_3 (23% vs 7%); V>>X_RC_B2_SMTX_1 (10% vs 0%),supported,130.5,ok
V-S-MNSP1,Murraylink,forward,K1,GRIFFITH/LINE/99J,N-GFYC-99J-C|V-AR_WB_BA,584,584,0.0,0.015125570776255705,0.05251141552511415,0.05565068493150685,VS_600_TEST (9% vs 3%); V^SML_HORC_3 (7% vs 1%); V^^SML_ARWBBA_1 (5% vs 0%),VSML_VFRB_OFF (39% vs 42%); V^SML_HORC_3 (14% vs 4%); VS_600_TEST (11% vs 3%),supported,345.0,ok
V-S-MNSP1,Murraylink,forward,K1,HYTS/LINE/HYTS_SESS1_275,I-HYSE|I-X_BDBU+HYSE|S-TBSE,50,50,0.0,0.0,0.0,0.0,#R036509_012_RAMP_F (2% vs 1%); I_6F_SN_150 (1% vs 2%); V^SML_HORC_3 (1% vs 2%),VSML_VFRB_OFF (59% vs 9%); V^^SML_NSWRB_2 (15% vs 1%); V^^SML_NIL_3 (14% vs 3%),supported,39.0,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,HYTS/LINE/HYTS_SESS2_275,I-HYSE,152,152,0.0,0.0,0.2883771929824561,0.29495614035087714,V::N_HYSE_V1 (20% vs 0%); V^^N_NIL_1 (18% vs 4%); V::N_HYSE_V2 (9% vs 0%),VSML_VFRB_OFF (19% vs 31%); V^^N_NIL_1 (17% vs 4%); V::N_HYSE_V1 (17% vs 0%),supported,87.5,ok
V-S-MNSP1,Murraylink,forward,K1,KANGAROO/LINE/3W,N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M,438,438,0.0,0.0,0.0,0.000380517503805175,VS_HEY_600_TEST (3% vs 3%); I_6F_SN_150 (2% vs 4%); S>>NIL_TWPA_TPRS (2% vs 0%),VSML_VFRB_OFF (57% vs 32%); S>>NIL_RBTX_RBTX_2 (11% vs 6%); V^^SML_NIL_3 (9% vs 10%),supported,234.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,KMTS_MRTS_220/LINE/KMTS_MRTS_220,V-MRKM,82,82,0.0,0.002032520325203252,0.14634146341463414,0.9674796747967481,V^SML_HORC_3 (14% vs 0%); #R036509_012_RAMP_F (2% vs 0%); V::N_HORC_S1 (1% vs 0%),V^SML_HORC_3 (95% vs 0%); VSML_VFRB_OFF (0% vs 52%); V^^SML_NSWRB_2 (0% vs 13%),supported,47.5,ok
V-S-MNSP1,Murraylink,forward,K1,MARULAN/LINE/5,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_LTYS_MNYS,1779,1779,0.050908750234213984,0.06497720317281869,0.022109799512834923,0.03353944163387671,V^SML_BUDP_3 (2% vs 5%); S>>X_BRMN_RBTU_04 (2% vs 1%); VS_600_TEST (2% vs 1%),S>>NIL_RBTX_RBTX_2 (23% vs 18%); VSML_VFRB_OFF (20% vs 15%); V^^SML_NIL_3 (17% vs 18%),supported,1475.0,ok
V-S-MNSP1,Murraylink,forward,K1,MLRC/LINE/DC_CONVERTER,I-SVML_044|I-SVML_088|I-SVML_132|I-VSML_044|I-VSML_088|I-VSML_132|I-VSML_176,183,183,0.0,0.0,0.273224043715847,0.4462659380692167,VSML_088 (9% vs 0%); VS_600_TEST (9% vs 10%); VSML_132 (8% vs 0%),VSML_132 (18% vs 0%); VSML_088 (13% vs 0%); V^^SML_NSWRB_2 (13% vs 14%),supported,108.5,ok
V-S-MNSP1,Murraylink,forward,K1,MLTS/LINE/CRTS_MLTS1_500,V-BAML1_15M|V-CRML|V-MLSY_NOEMTT_R,86,86,0.0,0.0,0.01937984496124031,0.03488372093023256,V^^N_NIL_1 (2% vs 1%); V^SML_HORC_3 (2% vs 0%); S>>BGBW_TWPA_TPRS (2% vs 2%),V^SML_HORC_3 (26% vs 21%); S>>NIL_RBTX_RBTX_2 (19% vs 18%); V^^SML_ARWBBA_1 (15% vs 0%),supported,56.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,MLTS/LINE/CRTS_MLTS_500,V-CRML,97,97,0.0,0.0,0.07903780068728522,0.07731958762886598,V::N_HWSM_V2 (19% vs 0%); S>>MW2MW3_NWRB1 (13% vs 5%); V::N_MLMO_V1 (6% vs 0%),S>>MW2MW3_NWRB1 (44% vs 34%); V::N_HWSM_V2 (19% vs 0%); VSML_VFRB_OFF (15% vs 28%),supported,53.5,ok
V-S-MNSP1,Murraylink,forward,K1,MLTS/LINE/MLTS_SYTS1_500,CA_SYDS_562A9792|V-BAML1_15M|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R,418,418,0.0,0.0,0.02073365231259968,0.025119617224880382,V^^N_NIL_1 (4% vs 0%); V::N_MLSY_O1 (1% vs 0%); I_6F_SN_150 (1% vs 1%),S>>NIL_RBTX_RBTX_2 (33% vs 25%); V^^SML_NSWRB_2 (27% vs 14%); VSML_VFRB_OFF (14% vs 19%),supported,260.0,ok
V-S-MNSP1,Murraylink,forward,K1,PARA/SVC/SVC1,S-PA_VC1,505,505,0.0,0.0,0.0,0.0,V^^N_NIL_1 (24% vs 12%); VS_600_TEST (4% vs 4%); V^^N_DTMN_1 (4% vs 0%),VSML_VFRB_OFF (27% vs 30%); V^^N_NIL_1 (23% vs 10%); V^^SML_NSWRB_2 (11% vs 15%),supported,297.5,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,PARA/SVC/SVC2,S-PA_VC1,394,394,0.0,0.0,0.0,0.0,VS_600_TEST (15% vs 7%); V^^N_NIL_1 (10% vs 10%); V^^SML_ARWBBA_1 (8% vs 0%),VSML_VFRB_OFF (27% vs 41%); VS_600_TEST (16% vs 8%); V^^SML_ARWBBA_1 (10% vs 0%),supported,222.0,below asset gate: see family row
V-S-MNSP1,Murraylink,forward,K1,S_EAST/LINE/TABSES_1,S-TBSE,480,480,0.0,0.0,0.09409722222222223,0.11388888888888889,V::N_SETB_O2 (6% vs 0%); V^SML_BUDP_3 (3% vs 1%); V::N_SETB_V1 (2% vs 0%),VSML_VFRB_OFF (40% vs 26%); V^^SML_NSWRB_2 (13% vs 9%); V^^SML_NIL_3 (10% vs 11%),supported,337.5,ok
V-S-MNSP1,Murraylink,forward,K1,S_EAST/LINE/TABSES_2,S-TBSE,516,516,0.0,0.0,0.0927002583979328,0.09011627906976742,V^^N_NIL_1 (22% vs 12%); S>S_WERB_TWPA_TPRS (7% vs 6%); V::N_SETB_O2 (6% vs 0%),VSML_VFRB_OFF (33% vs 22%); V^^N_NIL_1 (19% vs 10%); S>>BDBU_RBTU_WEWT (10% vs 0%),supported,326.0,ok
V-S-MNSP1,Murraylink,forward,K1,TUMUT3/LINE/051,N-LTWG_63|N-LTWG_RADIAL|N-LTWG_X5|N-X_051_X5,156,156,0.00641025641025641,0.014102564102564105,0.3311965811965812,0.8910256410256411,V^SML_BUDP_3 (17% vs 1%); V::N_LTWG_S2 (15% vs 0%); S>>NIL_BWMP_RBTU (3% vs 0%),V^SML_BUDP_3 (69% vs 1%); V::N_LTWG_S2 (17% vs 0%); VSML_VFRB_OFF (3% vs 36%),supported,95.5,ok
V-S-MNSP1,Murraylink,forward,K1,TUMUT3/LINE/64,I-X_64_DDSM|N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M|V-DDSM,524,524,0.0,0.0,0.17589058524173026,0.17525445292620864,V^^N_LTUT_1 (18% vs 0%); VS_600_TEST (4% vs 7%); V^SML_HORC_3 (1% vs 0%),VSML_VFRB_OFF (29% vs 21%); V^^N_LTUT_1 (18% vs 0%); S>>NIL_BWMP_RBTU (14% vs 12%),supported,350.5,ok
V-S-MNSP1,Murraylink,forward,K1,TUNKIL/LINE/ROBTUN_1,S-RBTU|S-X_BRMN_RBTU,88,88,0.0,0.0,0.11553030303030302,0.4772727272727273,S>>RBTU_RBTU_WEWT (8% vs 0%); I_6F_SN_150 (5% vs 0%); S>>RBTU_RBTU_WTTP (5% vs 0%),S>>RBTU_RBTU_WEWT (41% vs 0%); VSML_VFRB_OFF (33% vs 58%); I_6F_SN_150 (8% vs 0%),supported,56.5,ok
V-S-MNSP1,Murraylink,forward,K1,WAGGA330/BUS/5A,N-DPWG_63|N-DPWG_63_X5|N-LTWG_RADIAL|N-LTWG_X5|N-X_051_X5,168,168,0.005952380952380952,0.013095238095238096,0.22718253968253968,0.7440476190476191,V^SML_BUDP_3 (12% vs 1%); V::N_LTWG_S2 (10% vs 0%); S>>NIL_BWMP_RBTU (7% vs 0%),V^SML_BUDP_3 (58% vs 1%); V::N_LTWG_S2 (12% vs 0%); V^^SML_NSWRB_2 (9% vs 8%),supported,96.5,ok
V-S-MNSP1,Murraylink,forward,K1,WETS/LINE/RCTS_WETS_220,V-KG_WE_RC|V-KO_WE_RC,90,90,0.0,0.0,0.14999999999999997,0.7333333333333333,V^SML_KGRC_4 (12% vs 0%); V>>N_NIL_65_66 (2% vs 0%); V::N_KGRC_V2 (2% vs 0%),V^SML_KGRC_4 (67% vs 0%); VSML_VFRB_OFF (17% vs 50%); S>>NIL_RBTX_RBTX_2 (6% vs 14%),supported,52.0,ok
