target_ic,target_name,direction,GENCONSETID,relation,relevant_to,tier,n_units,any_binding_treated,any_binding_control,any_binding_diff,ci_lo,ci_hi
N-Q-MNSP1,Directlink,reverse,N-CTMN_4_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,2254,0.06469979296066251,0.06155723158828749,0.0031425613723750365,-0.02607120209828727,0.033024907656186105
N-Q-MNSP1,Directlink,forward,N-CTYS_3L_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,1580,0.018459915611814346,0.017631856540084388,0.0008280590717299575,-0.013157727791567961,0.017094752847584736
N-Q-MNSP1,Directlink,reverse,N-CTYS_3L_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,1580,0.11223628691983123,0.09118495077355837,0.021051336146272852,-0.016323597850053766,0.058912652946725416
N-Q-MNSP1,Directlink,forward,N-DMSR_8J,not relevant (spillover),QNI,supported,1417,0.08209832980475182,0.04528346271465538,0.03681486709009644,-0.0014733529819694923,0.07859551474882484
N-Q-MNSP1,Directlink,reverse,N-DMSR_8J,not relevant (spillover),QNI,supported,1417,0.068454481298518,0.13412530385007448,-0.06567082255155648,-0.0914912370284371,-0.03809150002973958
N-Q-MNSP1,Directlink,forward,N-DPWG_63,not relevant (spillover),Murraylink|VNI,supported,462,0.006854256854256854,0.033351370851370854,-0.026497113997113998,-0.04697189453198539,-0.007766025476508231
N-Q-MNSP1,Directlink,reverse,N-DPWG_63,not relevant (spillover),Murraylink|VNI,supported,462,0.2658730158730158,0.16020923520923522,0.10566378066378067,0.022033859679579652,0.20063306732053018
N-Q-MNSP1,Directlink,forward,N-DPWG_63_X5,not relevant (spillover),Murraylink|VNI,unsupported,449,0.007052709725315517,0.032386785449146256,-0.025334075723830736,-0.0473821383243862,-0.0074625630466704975
N-Q-MNSP1,Directlink,reverse,N-DPWG_63_X5,not relevant (spillover),Murraylink|VNI,supported,449,0.2687453600593912,0.1655654540955209,0.10317990596387035,0.016741011183649828,0.2052360189022974
N-Q-MNSP1,Directlink,forward,N-DTKV_18_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,119,0.0,0.07768440709617179,-0.07768440709617179,-0.146996996996997,-0.009824561403508774
N-Q-MNSP1,Directlink,reverse,N-DTKV_18_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,119,0.3403361344537815,0.31736694677871147,0.022969187675070023,-0.10606595365418896,0.12408759124087589
N-Q-MNSP1,Directlink,forward,N-DTSS_11,not relevant (spillover),Murraylink|QNI|VNI,unsupported,865,0.048169556840077066,0.14624277456647397,-0.0980732177263969,-0.14441286856885413,-0.05574340499251911
N-Q-MNSP1,Directlink,reverse,N-DTSS_11,not relevant (spillover),Murraylink|QNI|VNI,supported,865,0.17052023121387283,0.08781952472703917,0.08270070648683366,0.019810974398385583,0.14562408985920658
N-Q-MNSP1,Directlink,forward,N-ER_TX,not relevant (spillover),VNI,indicative,410,0.07439024390243902,0.0250609756097561,0.04932926829268292,-0.01567234638420586,0.10689085265324638
N-Q-MNSP1,Directlink,reverse,N-ER_TX,not relevant (spillover),VNI,indicative,410,0.06951219512195121,0.1249119241192412,-0.055399728997289975,-0.12333804244158322,0.027896311300485005
N-Q-MNSP1,Directlink,forward,N-GFYC-99J-C,not relevant (spillover),Murraylink,supported,708,0.005649717514124294,0.004402071563088512,0.0012476459510357822,-0.0056371664760116935,0.008092732133142934
N-Q-MNSP1,Directlink,reverse,N-GFYC-99J-C,not relevant (spillover),Murraylink,supported,708,0.12099811676082861,0.09619428750784682,0.024803829252981795,-0.026408957807689856,0.08169032355195976
N-Q-MNSP1,Directlink,forward,N-GRYS_3J_15M,not relevant (spillover),VNI,indicative,21,0.0,0.014417989417989416,-0.014417989417989416,-0.022222222222222223,-0.013117283950617283
N-Q-MNSP1,Directlink,reverse,N-GRYS_3J_15M,not relevant (spillover),VNI,indicative,21,0.22222222222222218,0.23492063492063492,-0.012698412698412717,-0.12222222222222223,0.005555555555555536
N-Q-MNSP1,Directlink,forward,N-JNWG_RADIAL,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,indicative,304,0.0010964912280701754,0.0265625,-0.025466008771929827,-0.058400242050071625,0.0011660196268737189
N-Q-MNSP1,Directlink,reverse,N-JNWG_RADIAL,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,indicative,304,0.28673245614035087,0.16578947368421051,0.12094298245614035,-0.0047860402268296905,0.2652873370986956
N-Q-MNSP1,Directlink,forward,N-KVCW_3W_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,485,0.023711340206185566,0.03324742268041237,-0.009536082474226805,-0.040938991311281585,0.028677469381129677
N-Q-MNSP1,Directlink,reverse,N-KVCW_3W_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,485,0.16116838487972507,0.2256643757159221,-0.06449599083619702,-0.139098793254553,0.014989268321844338
N-Q-MNSP1,Directlink,forward,N-LTUT_64_15M,not relevant (spillover),Murraylink|VNI,supported,655,0.09720101781170482,0.11077184054283291,-0.013570822731128074,-0.06980331324063996,0.055683607648139746
N-Q-MNSP1,Directlink,reverse,N-LTUT_64_15M,not relevant (spillover),Murraylink|VNI,supported,655,0.12646310432569974,0.1263570822731128,0.00010602205258693702,-0.039399291690232936,0.036351464499996336
N-Q-MNSP1,Directlink,forward,N-LTWG_63,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,33,0.0,0.0,0.0,0.0,0.0
N-Q-MNSP1,Directlink,reverse,N-LTWG_63,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,33,0.888888888888889,0.7272727272727273,0.1616161616161616,0.1285714285714286,0.18596491228070178
N-Q-MNSP1,Directlink,forward,N-LTWG_RADIAL,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,indicative,108,0.0,0.019753086419753083,-0.019753086419753083,-0.03304347826086956,-0.005376344086021506
N-Q-MNSP1,Directlink,reverse,N-LTWG_RADIAL,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,indicative,108,0.4012345679012345,0.32654320987654323,0.07469135802469136,-0.1039221674105395,0.1922979797979798
N-Q-MNSP1,Directlink,forward,N-LTWG_X5,not relevant (spillover),Heywood|Murraylink|VNI,indicative,423,0.011426319936958234,0.012838192802731812,-0.0014118728657735748,-0.005913920946007464,0.003011418450406994
N-Q-MNSP1,Directlink,reverse,N-LTWG_X5,not relevant (spillover),Heywood|Murraylink|VNI,indicative,423,0.25059101654846333,0.23688599947465197,0.013705017073811393,-0.07468376886362865,0.11841839169464544
N-Q-MNSP1,Directlink,forward,N-MA_CB172A,not relevant (spillover),QNI|VNI,unsupported,779,0.0269576379974326,0.04006917700755955,-0.013111539010126948,-0.045456539179394045,0.020768518518518516
N-Q-MNSP1,Directlink,reverse,N-MA_CB172A,not relevant (spillover),QNI|VNI,unsupported,779,0.11938382541720154,0.06849950078448153,0.05088432463272001,0.005236755097488789,0.10437546880681524
N-Q-MNSP1,Directlink,forward,N-MMWB_ONE,not relevant (spillover),Basslink,indicative,51,0.24509803921568626,0.23790849673202613,0.007189542483660115,-0.17212121212121217,0.32037037037037036
N-Q-MNSP1,Directlink,reverse,N-MMWB_ONE,not relevant (spillover),Basslink,indicative,51,0.3790849673202614,0.3821895424836602,-0.003104575163398711,-0.22604166666666667,0.2885752688172043
N-Q-MNSP1,Directlink,forward,N-MNYS_5_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,3215,0.023950233281492997,0.028971660618627958,-0.005021427337134957,-0.017915230010881775,0.007628126351679549
N-Q-MNSP1,Directlink,reverse,N-MNYS_5_WG_CLOSE,not relevant (spillover),Murraylink|VNI,supported,3215,0.06734059097978227,0.11434940383618455,-0.04700881285640228,-0.07344917939944741,-0.022672593384010342
N-Q-MNSP1,Directlink,forward,N-MNYS_5_WG_OPEN,not relevant (spillover),VNI,indicative,42,0.06746031746031747,0.11904761904761904,-0.05158730158730159,-0.07142857142857141,-0.03174603174603175
N-Q-MNSP1,Directlink,reverse,N-MNYS_5_WG_OPEN,not relevant (spillover),VNI,indicative,42,0.43650793650793646,0.24246031746031746,0.19404761904761902,0.12936507936507935,0.2587301587301587
N-Q-MNSP1,Directlink,forward,N-MPWW_ONE,not relevant (spillover),QNI|VNI,unsupported,889,0.022872140982377206,0.03505499312585927,-0.012182852143482066,-0.03236971841303329,0.006582870129118175
N-Q-MNSP1,Directlink,reverse,N-MPWW_ONE,not relevant (spillover),QNI|VNI,unsupported,889,0.2013498312710911,0.20067491563554557,0.0006749156355455564,-0.07612229265238801,0.07642732248601705
N-Q-MNSP1,Directlink,forward,N-TUTBJ_992,not relevant (spillover),VNI,unsupported,4,0.0,0.016666666666666666,-0.016666666666666666,-0.022222222222222223,0.0
N-Q-MNSP1,Directlink,reverse,N-TUTBJ_992,not relevant (spillover),VNI,unsupported,4,0.0,0.275,-0.275,-0.3666666666666667,0.0
N-Q-MNSP1,Directlink,forward,N-WAGGA_330_BUSA,not relevant (spillover),VNI,unsupported,240,0.003472222222222222,0.00986111111111111,-0.006388888888888889,-0.01935877261998426,0.005612585751600218
N-Q-MNSP1,Directlink,reverse,N-WAGGA_330_BUSA,not relevant (spillover),VNI,unsupported,240,0.24166666666666667,0.16848379629629628,0.07318287037037036,-0.03599332173249557,0.1707667126454092
N-Q-MNSP1,Directlink,forward,N-WAGGA_330_BUSB,not relevant (spillover),VNI,unsupported,326,0.0010224948875255623,0.007396046353101568,-0.006373551465576006,-0.0175679012345679,0.0017989417989417989
N-Q-MNSP1,Directlink,reverse,N-WAGGA_330_BUSB,not relevant (spillover),VNI,supported,326,0.294478527607362,0.19585889570552148,0.0986196319018405,-0.014419465354178726,0.22249145739404375
N-Q-MNSP1,Directlink,forward,N-WGNA_994_C,not relevant (spillover),Murraylink,indicative,57,0.07309941520467836,0.058674463937621844,0.014424951267056521,-0.022388059701492536,0.1047222222222222
N-Q-MNSP1,Directlink,reverse,N-WGNA_994_C,not relevant (spillover),Murraylink,indicative,57,0.3011695906432748,0.14278752436647174,0.15838206627680312,-0.11273148148148149,0.35569230769230753
N-Q-MNSP1,Directlink,forward,N-WGWA_63,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,221,0.07164404223227754,0.027589240824534938,0.04405480140774258,-0.022170301142263756,0.12768648930620757
N-Q-MNSP1,Directlink,reverse,N-WGWA_63,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,221,0.02337858220211161,0.025389643036701857,-0.0020110608345902475,-0.047517133404230166,0.04339622641509434
N-Q-MNSP1,Directlink,forward,N-WGWA_63_X5,not relevant (spillover),Heywood|Murraylink|VNI,indicative,284,0.0,0.0030516431924882625,-0.0030516431924882625,-0.007876712328767122,-0.00027584801396644023
N-Q-MNSP1,Directlink,reverse,N-WGWA_63_X5,not relevant (spillover),Heywood|Murraylink|VNI,indicative,284,0.15375586854460094,0.12714201877934272,0.026613849765258216,-0.0358326997011231,0.0806599902906908
N-Q-MNSP1,Directlink,forward,N-WGWA_RADIAL,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,190,0.04035087719298245,0.012748538011695905,0.027602339181286545,-0.031163708086785005,0.09269864587245133
N-Q-MNSP1,Directlink,reverse,N-WGWA_RADIAL,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,190,0.020175438596491225,0.00649122807017544,0.01368421052631579,-0.019691547178538386,0.058673469387755105
N-Q-MNSP1,Directlink,forward,N-WGWA_X5,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,488,0.08743169398907102,0.08046448087431694,0.006967213114754096,-0.0597552809994604,0.08454371369381307
N-Q-MNSP1,Directlink,reverse,N-WGWA_X5,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,488,0.12158469945355191,0.11034836065573769,0.011236338797814202,-0.04452185512157422,0.08397792101118712
N-Q-MNSP1,Directlink,forward,N-WNMR_991,not relevant (spillover),Murraylink|VNI,indicative,108,0.25308641975308643,0.021450617283950615,0.23163580246913576,-0.0417989417989418,0.4044325657894737
N-Q-MNSP1,Directlink,reverse,N-WNMR_991,not relevant (spillover),Murraylink|VNI,indicative,108,0.1712962962962963,0.1518261316872428,0.01947016460905349,-0.1955600955794504,0.14570719378484087
N-Q-MNSP1,Directlink,forward,N-X_03+4_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,251,0.0013280212483399733,0.028154050464807436,-0.02682602921646746,-0.06306121408171593,-0.004378531073446327
N-Q-MNSP1,Directlink,reverse,N-X_03+4_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,251,0.07370517928286852,0.05236830455953962,0.021336874723328902,-0.009956531954887222,0.05671834625322997
N-Q-MNSP1,Directlink,forward,N-X_051_X5,not relevant (spillover),Murraylink|VNI,unsupported,39,0.0,0.002564102564102564,-0.002564102564102564,-0.002564102564102564,-0.002564102564102564
N-Q-MNSP1,Directlink,reverse,N-X_051_X5,not relevant (spillover),Murraylink|VNI,unsupported,39,0.05555555555555555,0.15277777777777776,-0.09722222222222222,-0.0972222222222222,-0.0972222222222222
N-Q-MNSP1,Directlink,forward,N-X_11+14,not relevant (spillover),VNI,indicative,33,0.0,0.08383838383838384,-0.08383838383838384,-0.09019607843137256,-0.07708333333333334
N-Q-MNSP1,Directlink,reverse,N-X_11+14,not relevant (spillover),VNI,indicative,33,0.45959595959595956,0.543855218855219,-0.08425925925925927,-0.1184027777777778,-0.052124183006535964
N-Q-MNSP1,Directlink,forward,N-X_2_5,not relevant (spillover),Murraylink|VNI,unsupported,117,0.0,0.04178537511870845,-0.04178537511870845,-0.08605324074074074,-0.010101010101010102
N-Q-MNSP1,Directlink,reverse,N-X_2_5,not relevant (spillover),Murraylink|VNI,unsupported,117,0.14672364672364674,0.04665242165242166,0.10007122507122507,-0.022743055555555558,0.38787878787878793
N-Q-MNSP1,Directlink,forward,N-X_3L+07_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,113,0.019174041297935103,0.001769911504424779,0.017404129793510324,-0.0041666666666666675,0.06989247311827958
N-Q-MNSP1,Directlink,reverse,N-X_3L+07_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,113,0.084070796460177,0.1374631268436578,-0.053392330383480825,-0.08148148148148149,-0.015591397849462363
N-Q-MNSP1,Directlink,forward,N-X_3L+11_WG_CLOSE,not relevant (spillover),Murraylink|QNI|VNI,unsupported,162,0.0,0.032373113854595334,-0.032373113854595334,-0.06226019359093731,-0.01160337552742616
N-Q-MNSP1,Directlink,reverse,N-X_3L+11_WG_CLOSE,not relevant (spillover),Murraylink|QNI|VNI,unsupported,162,0.06378600823045266,0.04368998628257887,0.0200960219478738,-0.024131944444444442,0.1016548463356974
N-Q-MNSP1,Directlink,forward,N-X_3L+2_WG_CLOSE,not relevant (spillover),Murraylink|VNI,indicative,77,0.01515151515151515,0.016017316017316017,-0.0008658008658008678,-0.014035087719298246,0.013725490196078431
N-Q-MNSP1,Directlink,reverse,N-X_3L+2_WG_CLOSE,not relevant (spillover),Murraylink|VNI,indicative,77,0.023809523809523808,0.13290043290043288,-0.1090909090909091,-0.32,-0.06578947368421052
N-Q-MNSP1,Directlink,forward,N-X_4+07_WG_CLOSE,not relevant (spillover),Murraylink|VNI,indicative,278,0.006594724220623502,0.03405275779376498,-0.027458033573141485,-0.0691417605937423,-0.0027010371065249194
N-Q-MNSP1,Directlink,reverse,N-X_4+07_WG_CLOSE,not relevant (spillover),Murraylink|VNI,indicative,278,0.08033573141486812,0.09468425259792167,-0.014348521183053558,-0.07912530225030226,0.041317058958190225
N-Q-MNSP1,Directlink,forward,N-X_5+07_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,57,0.0935672514619883,0.10531189083820662,-0.011744639376218327,-0.07314814814814816,0.043518518518518526
N-Q-MNSP1,Directlink,reverse,N-X_5+07_WG_CLOSE,not relevant (spillover),Murraylink|VNI,unsupported,57,0.0,0.05116959064327486,-0.05116959064327486,-0.08796296296296297,-0.0102880658436214
N-Q-MNSP1,Directlink,forward,N-X_61_76,not relevant (spillover),VNI,unsupported,35,0.0,0.23444444444444446,-0.23444444444444446,-0.4826797385620915,0.0
N-Q-MNSP1,Directlink,reverse,N-X_61_76,not relevant (spillover),VNI,unsupported,35,0.33333333333333337,0.22023809523809523,0.1130952380952381,-0.20972222222222225,0.4549019607843137
N-Q-MNSP1,Directlink,forward,N-X_76_8,not relevant (spillover),QNI,unsupported,9,0.0,0.1259259259259259,-0.1259259259259259,-0.1259259259259259,-0.1259259259259259
N-Q-MNSP1,Directlink,reverse,N-X_76_8,not relevant (spillover),QNI,unsupported,9,0.8148148148148148,0.018518518518518517,0.7962962962962963,0.7962962962962963,0.7962962962962963
N-Q-MNSP1,Directlink,forward,N-X_8E+DM+TW+LS_SVC,not relevant (spillover),QNI,supported,53,0.16981132075471697,0.011949685534591194,0.1578616352201258,-0.006666666666666672,0.23928571428571424
N-Q-MNSP1,Directlink,reverse,N-X_8E+DM+TW+LS_SVC,not relevant (spillover),QNI,supported,53,0.0,0.22971698113207548,-0.22971698113207548,-0.25723684210526315,-0.16
N-Q-MNSP1,Directlink,forward,N-X_8U+DM+TW+LS_SVC,not relevant (spillover),QNI,indicative,56,0.0625,0.005952380952380952,0.05654761904761905,-0.0022222222222222222,0.11666666666666668
N-Q-MNSP1,Directlink,reverse,N-X_8U+DM+TW+LS_SVC,not relevant (spillover),QNI,indicative,56,0.0,0.3037698412698413,-0.3037698412698413,-0.4196296296296297,-0.23840579710144927
N-Q-MNSP1,Directlink,forward,N-X_BABU_BADP_MNYS,not relevant (spillover),VNI,unsupported,16,0.0,0.140625,-0.140625,-0.1875,0.0
N-Q-MNSP1,Directlink,reverse,N-X_BABU_BADP_MNYS,not relevant (spillover),VNI,unsupported,16,0.0,0.0,0.0,0.0,0.0
N-Q-MNSP1,Directlink,forward,N-X_BWWO_BWLD,not relevant (spillover),QNI|VNI,unsupported,61,0.3114754098360656,0.001092896174863388,0.3103825136612022,0.2804597701149425,0.3375
N-Q-MNSP1,Directlink,reverse,N-X_BWWO_BWLD,not relevant (spillover),QNI|VNI,unsupported,61,0.46174863387978143,0.41420765027322404,0.047540983606557376,0.02356321839080459,0.06927083333333334
N-Q-MNSP1,Directlink,forward,N-X_LTYS_MNYS,not relevant (spillover),Murraylink|VNI,unsupported,97,0.0,0.0452176403207331,-0.0452176403207331,-0.08564814814814814,0.0
N-Q-MNSP1,Directlink,reverse,N-X_LTYS_MNYS,not relevant (spillover),Murraylink|VNI,unsupported,97,0.11168384879725085,0.0525200458190149,0.059163802978235966,-0.019212962962962963,0.1298611111111111
N-Q-MNSP1,Directlink,forward,Q-BCCP_812,not relevant (spillover),QNI,unsupported,43,0.1317829457364341,0.057364341085271324,0.07441860465116278,-0.20555555555555557,0.35455163043478216
N-Q-MNSP1,Directlink,reverse,Q-BCCP_812,not relevant (spillover),QNI,unsupported,43,0.4457364341085271,0.2997416020671835,0.14599483204134367,-0.33576388888888886,0.5588235294117646
N-Q-MNSP1,Directlink,forward,Q-BRTX1,not relevant (spillover),QNI,indicative,56,0.0,0.01845238095238095,-0.01845238095238095,-0.03389166666666666,-0.004248936170212772
N-Q-MNSP1,Directlink,reverse,Q-BRTX1,not relevant (spillover),QNI,indicative,56,0.21130952380952378,0.14424603174603173,0.06706349206349206,-0.03645833333333335,0.25916666666666666
N-Q-MNSP1,Directlink,forward,Q-CPWO_813/1,not relevant (spillover),QNI,unsupported,1305,0.10791826309067687,0.03858450404427416,0.06933375904640272,0.012606447656418192,0.1497196248926802
N-Q-MNSP1,Directlink,reverse,Q-CPWO_813/1,not relevant (spillover),QNI,supported,1305,0.091698595146871,0.12521924223073647,-0.033520647083865485,-0.07250667992214095,0.006406624785713285
N-Q-MNSP1,Directlink,forward,Q-X_BRHA_TWO,not relevant (spillover),Basslink|QNI,supported,144,0.02546296296296296,0.07530864197530865,-0.049845679012345684,-0.14406198254329097,0.003768939393939391
N-Q-MNSP1,Directlink,reverse,Q-X_BRHA_TWO,not relevant (spillover),Basslink|QNI,unsupported,144,0.17939814814814814,0.3234760802469136,-0.14407793209876546,-0.31848528037035795,0.08060767799049046
N-Q-MNSP1,Directlink,forward,Q-X_BRTX1+BRHA,not relevant (spillover),Basslink,unsupported,15,0.0,0.013333333333333334,-0.013333333333333334,-0.013333333333333334,-0.013333333333333334
N-Q-MNSP1,Directlink,reverse,Q-X_BRTX1+BRHA,not relevant (spillover),Basslink,unsupported,15,0.1,0.06222222222222222,0.037777777777777764,0.03777777777777778,0.03777777777777778
