ic,name,direction,GENCONSETID,tier,lag_days,group,n_units,own_treated,own_control,own_diff,any_diff
V-SA,Heywood,reverse,CA_SYDS_597B3DBD,unsupported,14,not_booked_in_advance,4,0.75,0.0,0.75,0.75
V-SA,Heywood,forward,CA_SYDS_597B5710,unsupported,1,booked_in_advance,14,0.0,0.0,0.0,0.1765873015873016
V-SA,Heywood,forward,CA_SYDS_597B5710,unsupported,7,booked_in_advance,14,0.0,0.0,0.0,0.1765873015873016
V-SA,Heywood,forward,CA_SYDS_597B5710,unsupported,14,not_booked_in_advance,14,0.0,0.0,0.0,0.1765873015873016
V-SA,Heywood,reverse,CA_SYDS_597B5710,unsupported,1,booked_in_advance,14,0.738095238095238,0.0,0.738095238095238,0.9071428571428573
V-SA,Heywood,reverse,CA_SYDS_597B5710,unsupported,7,booked_in_advance,14,0.738095238095238,0.0,0.738095238095238,0.9071428571428573
V-SA,Heywood,reverse,CA_SYDS_597B5710,unsupported,14,not_booked_in_advance,14,0.738095238095238,0.0,0.738095238095238,0.9071428571428573
V-SA,Heywood,forward,I-BDBU_ONE,unsupported,1,booked_in_advance,565,0.009144542772861357,0.0,0.009144542772861357,-0.046295968534906605
V-SA,Heywood,forward,I-BDBU_ONE,unsupported,7,booked_in_advance,565,0.009144542772861357,0.0,0.009144542772861357,-0.046295968534906605
V-SA,Heywood,forward,I-BDBU_ONE,unsupported,14,booked_in_advance,565,0.009144542772861357,0.0,0.009144542772861357,-0.046295968534906605
V-SA,Heywood,reverse,I-BDBU_ONE,unsupported,1,booked_in_advance,565,0.10471976401179942,0.0,0.10471976401179942,-0.01628318584070797
V-SA,Heywood,reverse,I-BDBU_ONE,unsupported,7,booked_in_advance,565,0.10471976401179942,0.0,0.10471976401179942,-0.01628318584070797
V-SA,Heywood,reverse,I-BDBU_ONE,unsupported,14,booked_in_advance,565,0.10471976401179942,0.0,0.10471976401179942,-0.01628318584070797
V-SA,Heywood,forward,I-HYSE,unsupported,1,booked_in_advance,137,0.14720194647201948,0.057461476074614756,0.08974047039740471,0.023499594484995903
V-SA,Heywood,forward,I-HYSE,unsupported,1,not_booked_in_advance,6,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667
V-SA,Heywood,forward,I-HYSE,unsupported,7,booked_in_advance,130,0.14358974358974358,0.06055555555555555,0.08303418803418805,0.013226495726495697
V-SA,Heywood,forward,I-HYSE,unsupported,7,not_booked_in_advance,13,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077
V-SA,Heywood,forward,I-HYSE,unsupported,14,booked_in_advance,130,0.14358974358974358,0.06055555555555555,0.08303418803418805,0.013226495726495697
V-SA,Heywood,forward,I-HYSE,unsupported,14,not_booked_in_advance,13,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077
V-SA,Heywood,reverse,I-HYSE,unsupported,1,booked_in_advance,137,0.13503649635036497,0.12007299270072992,0.01496350364963503,-0.009286293592862935
V-SA,Heywood,reverse,I-HYSE,unsupported,1,not_booked_in_advance,6,0.25,0.0,0.25,0.041666666666666685
V-SA,Heywood,reverse,I-HYSE,unsupported,7,booked_in_advance,130,0.1,0.12653846153846154,-0.02653846153846154,-0.059786324786324785
V-SA,Heywood,reverse,I-HYSE,unsupported,7,not_booked_in_advance,13,0.5384615384615384,0.0,0.5384615384615384,0.5192307692307693
V-SA,Heywood,reverse,I-HYSE,unsupported,14,booked_in_advance,130,0.1,0.12653846153846154,-0.02653846153846154,-0.059786324786324785
V-SA,Heywood,reverse,I-HYSE,unsupported,14,not_booked_in_advance,13,0.5384615384615384,0.0,0.5384615384615384,0.5192307692307693
V-SA,Heywood,forward,I-SV_HEY_250,unsupported,1,booked_in_advance,1,0.0,0.0,0.0,0.0
V-SA,Heywood,forward,I-SV_HEY_250,unsupported,1,not_booked_in_advance,28,0.0,0.0,0.0,-0.3178571428571429
V-SA,Heywood,forward,I-SV_HEY_250,unsupported,7,not_booked_in_advance,29,0.0,0.0,0.0,-0.30689655172413793
V-SA,Heywood,forward,I-SV_HEY_250,unsupported,14,not_booked_in_advance,29,0.0,0.0,0.0,-0.30689655172413793
V-SA,Heywood,reverse,I-SV_HEY_250,unsupported,1,booked_in_advance,1,0.0,0.0,0.0,0.0
V-SA,Heywood,reverse,I-SV_HEY_250,unsupported,1,not_booked_in_advance,28,0.11904761904761904,0.0,0.11904761904761904,0.07142857142857141
V-SA,Heywood,reverse,I-SV_HEY_250,unsupported,7,not_booked_in_advance,29,0.11494252873563217,0.0,0.11494252873563217,0.0689655172413793
V-SA,Heywood,reverse,I-SV_HEY_250,unsupported,14,not_booked_in_advance,29,0.11494252873563217,0.0,0.11494252873563217,0.0689655172413793
V-SA,Heywood,forward,I-VS_HEY_250,unsupported,1,booked_in_advance,1,0.0,0.0,0.0,0.0
V-SA,Heywood,forward,I-VS_HEY_250,unsupported,1,not_booked_in_advance,28,0.017857142857142856,0.0,0.017857142857142856,-0.3866071428571428
V-SA,Heywood,forward,I-VS_HEY_250,unsupported,7,not_booked_in_advance,29,0.017241379310344827,0.0,0.017241379310344827,-0.3732758620689655
V-SA,Heywood,forward,I-VS_HEY_250,unsupported,14,not_booked_in_advance,29,0.017241379310344827,0.0,0.017241379310344827,-0.3732758620689655
V-SA,Heywood,reverse,I-VS_HEY_250,unsupported,1,booked_in_advance,1,0.0,0.0,0.0,0.0
V-SA,Heywood,reverse,I-VS_HEY_250,unsupported,1,not_booked_in_advance,28,0.0,0.0,0.0,0.05476190476190474
V-SA,Heywood,reverse,I-VS_HEY_250,unsupported,7,not_booked_in_advance,29,0.0,0.0,0.0,0.05287356321839078
V-SA,Heywood,reverse,I-VS_HEY_250,unsupported,14,not_booked_in_advance,29,0.0,0.0,0.0,0.05287356321839078
V-SA,Heywood,forward,I-X_BDBU+HYSE,supported,1,booked_in_advance,17,0.0,0.33807189542483657,-0.33807189542483657,-0.5774509803921568
V-SA,Heywood,forward,I-X_BDBU+HYSE,supported,7,booked_in_advance,17,0.0,0.33807189542483657,-0.33807189542483657,-0.5774509803921568
V-SA,Heywood,forward,I-X_BDBU+HYSE,supported,14,booked_in_advance,17,0.0,0.33807189542483657,-0.33807189542483657,-0.5774509803921568
V-SA,Heywood,reverse,I-X_BDBU+HYSE,supported,1,booked_in_advance,17,0.0,0.37745098039215685,-0.37745098039215685,-0.10294117647058823
V-SA,Heywood,reverse,I-X_BDBU+HYSE,supported,7,booked_in_advance,17,0.0,0.37745098039215685,-0.37745098039215685,-0.10294117647058823
V-SA,Heywood,reverse,I-X_BDBU+HYSE,supported,14,booked_in_advance,17,0.0,0.37745098039215685,-0.37745098039215685,-0.10294117647058823
V-SA,Heywood,forward,N-BABU,supported,1,booked_in_advance,648,0.002829218106995885,0.0,0.002829218106995885,-0.10318072702331962
V-SA,Heywood,forward,N-BABU,supported,1,not_booked_in_advance,40,0.0,0.0,0.0,0.28805555555555556
V-SA,Heywood,forward,N-BABU,supported,7,booked_in_advance,404,0.004537953795379538,0.0,0.004537953795379538,-0.23646177117711772
V-SA,Heywood,forward,N-BABU,supported,7,not_booked_in_advance,284,0.0,0.0,0.0,0.14151995305164317
V-SA,Heywood,forward,N-BABU,supported,14,booked_in_advance,103,0.0,0.0,0.0,-0.1739212513484358
V-SA,Heywood,forward,N-BABU,supported,14,not_booked_in_advance,585,0.003133903133903134,0.0,0.003133903133903134,-0.063974358974359
V-SA,Heywood,reverse,N-BABU,unsupported,1,booked_in_advance,648,0.0,0.0,0.0,-0.1675154320987654
V-SA,Heywood,reverse,N-BABU,unsupported,1,not_booked_in_advance,40,0.0,0.0,0.0,-0.07902777777777777
V-SA,Heywood,reverse,N-BABU,unsupported,7,booked_in_advance,404,0.0,0.0,0.0,-0.14491886688668867
V-SA,Heywood,reverse,N-BABU,unsupported,7,not_booked_in_advance,284,0.0,0.0,0.0,-0.18719679186228483
V-SA,Heywood,reverse,N-BABU,unsupported,14,booked_in_advance,103,0.0,0.0,0.0,-0.13500539374325782
V-SA,Heywood,reverse,N-BABU,unsupported,14,not_booked_in_advance,585,0.0,0.0,0.0,-0.16718898385565054
V-SA,Heywood,forward,N-LTWG_X5,indicative,1,booked_in_advance,351,0.07454890788224121,0.0,0.07454890788224121,-0.18465495409939855
V-SA,Heywood,forward,N-LTWG_X5,indicative,7,booked_in_advance,351,0.07454890788224121,0.0,0.07454890788224121,-0.18465495409939855
V-SA,Heywood,forward,N-LTWG_X5,indicative,14,booked_in_advance,351,0.07454890788224121,0.0,0.07454890788224121,-0.18465495409939855
V-SA,Heywood,reverse,N-LTWG_X5,indicative,1,booked_in_advance,351,0.0,0.0,0.0,-0.20601456157011713
V-SA,Heywood,reverse,N-LTWG_X5,indicative,7,booked_in_advance,351,0.0,0.0,0.0,-0.20601456157011713
V-SA,Heywood,reverse,N-LTWG_X5,indicative,14,booked_in_advance,351,0.0,0.0,0.0,-0.20601456157011713
V-SA,Heywood,forward,N-WGWA_X5,unsupported,1,booked_in_advance,381,0.18766404199475065,0.0,0.18766404199475065,0.10533683289588801
V-SA,Heywood,forward,N-WGWA_X5,unsupported,7,booked_in_advance,381,0.18766404199475065,0.0,0.18766404199475065,0.10533683289588801
V-SA,Heywood,forward,N-WGWA_X5,unsupported,14,booked_in_advance,381,0.18766404199475065,0.0,0.18766404199475065,0.10533683289588801
V-SA,Heywood,reverse,N-WGWA_X5,unsupported,1,booked_in_advance,381,0.0,0.0,0.0,-0.03858267716535434
V-SA,Heywood,reverse,N-WGWA_X5,unsupported,7,booked_in_advance,381,0.0,0.0,0.0,-0.03858267716535434
V-SA,Heywood,reverse,N-WGWA_X5,unsupported,14,booked_in_advance,381,0.0,0.0,0.0,-0.03858267716535434
V-SA,Heywood,forward,S-BGDV,supported,1,booked_in_advance,261,0.012132822477650062,0.0,0.012132822477650062,0.051032354193273725
V-SA,Heywood,forward,S-BGDV,supported,7,booked_in_advance,11,0.0,0.0,0.0,-0.3409090909090909
V-SA,Heywood,forward,S-BGDV,supported,7,not_booked_in_advance,250,0.012666666666666665,0.0,0.012666666666666665,0.06827777777777777
V-SA,Heywood,forward,S-BGDV,supported,14,not_booked_in_advance,261,0.012132822477650062,0.0,0.012132822477650062,0.051032354193273725
V-SA,Heywood,reverse,S-BGDV,supported,1,booked_in_advance,261,0.0,0.0,0.0,-0.051404853128991054
V-SA,Heywood,reverse,S-BGDV,supported,7,booked_in_advance,11,0.0,0.0,0.0,-0.07575757575757576
V-SA,Heywood,reverse,S-BGDV,supported,7,not_booked_in_advance,250,0.0,0.0,0.0,-0.05033333333333333
V-SA,Heywood,reverse,S-BGDV,supported,14,not_booked_in_advance,261,0.0,0.0,0.0,-0.051404853128991054
V-SA,Heywood,forward,S-DVLK,unsupported,1,booked_in_advance,4,0.0,0.0,0.0,-0.38888888888888884
V-SA,Heywood,forward,S-DVLK,unsupported,7,booked_in_advance,4,0.0,0.0,0.0,-0.38888888888888884
V-SA,Heywood,forward,S-DVLK,unsupported,14,booked_in_advance,4,0.0,0.0,0.0,-0.38888888888888884
V-SA,Heywood,reverse,S-DVLK,unsupported,1,booked_in_advance,4,0.0,0.0,0.0,0.0
V-SA,Heywood,reverse,S-DVLK,unsupported,7,booked_in_advance,4,0.0,0.0,0.0,0.0
V-SA,Heywood,reverse,S-DVLK,unsupported,14,booked_in_advance,4,0.0,0.0,0.0,0.0
V-SA,Heywood,forward,S-KHKN,indicative,1,booked_in_advance,183,0.0,0.0,0.0,-0.0876442015786278
V-SA,Heywood,forward,S-KHKN,indicative,7,booked_in_advance,183,0.0,0.0,0.0,-0.0876442015786278
V-SA,Heywood,forward,S-KHKN,indicative,14,booked_in_advance,175,0.0,0.0,0.0,-0.10246031746031747
V-SA,Heywood,forward,S-KHKN,indicative,14,not_booked_in_advance,8,0.0,0.0,0.0,0.23645833333333335
V-SA,Heywood,reverse,S-KHKN,indicative,1,booked_in_advance,183,0.0,0.0,0.0,-0.06886763812993323
V-SA,Heywood,reverse,S-KHKN,indicative,7,booked_in_advance,183,0.0,0.0,0.0,-0.06886763812993323
V-SA,Heywood,reverse,S-KHKN,indicative,14,booked_in_advance,175,0.0,0.0,0.0,-0.06798412698412698
V-SA,Heywood,reverse,S-KHKN,indicative,14,not_booked_in_advance,8,0.0,0.0,0.0,-0.08819444444444444
V-SA,Heywood,forward,S-KHTB2,unsupported,1,booked_in_advance,41,0.10162601626016261,0.0,0.10162601626016261,0.09661246612466125
V-SA,Heywood,forward,S-KHTB2,unsupported,7,booked_in_advance,41,0.10162601626016261,0.0,0.10162601626016261,0.09661246612466125
V-SA,Heywood,forward,S-KHTB2,unsupported,14,booked_in_advance,41,0.10162601626016261,0.0,0.10162601626016261,0.09661246612466125
V-SA,Heywood,reverse,S-KHTB2,unsupported,1,booked_in_advance,41,0.0,0.0,0.0,-0.1184959349593496
V-SA,Heywood,reverse,S-KHTB2,unsupported,7,booked_in_advance,41,0.0,0.0,0.0,-0.1184959349593496
V-SA,Heywood,reverse,S-KHTB2,unsupported,14,booked_in_advance,41,0.0,0.0,0.0,-0.1184959349593496
V-SA,Heywood,forward,S-KNPW,supported,1,booked_in_advance,89,0.009363295880149811,0.0,0.009363295880149811,-0.2681335830212235
V-SA,Heywood,forward,S-KNPW,supported,7,booked_in_advance,89,0.009363295880149811,0.0,0.009363295880149811,-0.2681335830212235
V-SA,Heywood,forward,S-KNPW,supported,14,booked_in_advance,89,0.009363295880149811,0.0,0.009363295880149811,-0.2681335830212235
V-SA,Heywood,reverse,S-KNPW,supported,1,booked_in_advance,89,0.0,0.0,0.0,-0.054868913857677906
V-SA,Heywood,reverse,S-KNPW,supported,7,booked_in_advance,89,0.0,0.0,0.0,-0.054868913857677906
V-SA,Heywood,reverse,S-KNPW,supported,14,booked_in_advance,89,0.0,0.0,0.0,-0.054868913857677906
V-SA,Heywood,forward,S-MOTB,indicative,1,booked_in_advance,28,0.0,0.0,0.0,-0.2516865079365079
V-SA,Heywood,forward,S-MOTB,indicative,7,booked_in_advance,28,0.0,0.0,0.0,-0.2516865079365079
V-SA,Heywood,forward,S-MOTB,indicative,14,booked_in_advance,28,0.0,0.0,0.0,-0.2516865079365079
V-SA,Heywood,reverse,S-MOTB,indicative,1,booked_in_advance,28,0.0,0.0,0.0,0.08551587301587303
V-SA,Heywood,reverse,S-MOTB,indicative,7,booked_in_advance,28,0.0,0.0,0.0,0.08551587301587303
V-SA,Heywood,reverse,S-MOTB,indicative,14,booked_in_advance,28,0.0,0.0,0.0,0.08551587301587303
V-SA,Heywood,forward,S-PA_VC1,supported,1,booked_in_advance,534,0.0,0.0,0.0,0.10442155638784852
V-SA,Heywood,forward,S-PA_VC1,supported,1,not_booked_in_advance,129,0.0,0.0,0.0,0.06076658053402238
V-SA,Heywood,forward,S-PA_VC1,supported,7,booked_in_advance,164,0.0,0.0,0.0,-0.0537771002710027
V-SA,Heywood,forward,S-PA_VC1,supported,7,not_booked_in_advance,496,0.0,0.0,0.0,0.1463429659498208
V-SA,Heywood,forward,S-PA_VC1,supported,14,booked_in_advance,164,0.0,0.0,0.0,-0.0537771002710027
V-SA,Heywood,forward,S-PA_VC1,supported,14,not_booked_in_advance,496,0.0,0.0,0.0,0.1463429659498208
V-SA,Heywood,reverse,S-PA_VC1,supported,1,booked_in_advance,534,0.017790262172284643,0.0,0.017790262172284643,-0.026388888888888892
V-SA,Heywood,reverse,S-PA_VC1,supported,1,not_booked_in_advance,129,0.0,0.0,0.0,0.073557278208441
V-SA,Heywood,reverse,S-PA_VC1,supported,7,booked_in_advance,164,0.03048780487804878,0.0,0.03048780487804878,-0.20592818428184284
V-SA,Heywood,reverse,S-PA_VC1,supported,7,not_booked_in_advance,496,0.009072580645161291,0.0,0.009072580645161291,0.05847334229390681
V-SA,Heywood,reverse,S-PA_VC1,supported,14,booked_in_advance,164,0.03048780487804878,0.0,0.03048780487804878,-0.20592818428184284
V-SA,Heywood,reverse,S-PA_VC1,supported,14,not_booked_in_advance,496,0.009072580645161291,0.0,0.009072580645161291,0.05847334229390681
V-SA,Heywood,forward,S-RBTU,supported,1,booked_in_advance,243,0.017146776406035662,0.0006858710562414266,0.016460905349794237,-0.23158436213991768
V-SA,Heywood,forward,S-RBTU,supported,7,booked_in_advance,241,0.017289073305670817,0.0006915629322268326,0.016597510373443983,-0.23316044260027663
V-SA,Heywood,forward,S-RBTU,supported,7,not_booked_in_advance,2,0.0,0.0,0.0,-0.041666666666666664
V-SA,Heywood,forward,S-RBTU,supported,14,booked_in_advance,228,0.011695906432748537,0.0007309941520467836,0.010964912280701754,-0.2538986354775829
V-SA,Heywood,forward,S-RBTU,supported,14,not_booked_in_advance,15,0.1,0.0,0.1,0.1075925925925926
V-SA,Heywood,reverse,S-RBTU,supported,1,booked_in_advance,243,0.0,0.0,0.0,-0.13324188385916783
V-SA,Heywood,reverse,S-RBTU,supported,7,booked_in_advance,241,0.0,0.0,0.0,-0.1343476256339327
V-SA,Heywood,reverse,S-RBTU,supported,7,not_booked_in_advance,2,0.0,0.0,0.0,0.0
V-SA,Heywood,reverse,S-RBTU,supported,14,booked_in_advance,228,0.0,0.0,0.0,-0.17461013645224174
V-SA,Heywood,reverse,S-RBTU,supported,14,not_booked_in_advance,15,0.0,0.0,0.0,0.4955555555555555
V-SA,Heywood,forward,S-SECB6611_10,supported,1,booked_in_advance,1707,0.0,0.0,0.0,0.07472596498079802
V-SA,Heywood,forward,S-SECB6611_10,supported,1,not_booked_in_advance,61,0.0,0.0,0.0,0.08551912568306011
V-SA,Heywood,forward,S-SECB6611_10,supported,7,booked_in_advance,1472,0.0,0.0,0.0,0.0603743961352657
V-SA,Heywood,forward,S-SECB6611_10,supported,7,not_booked_in_advance,295,0.0,0.0,0.0,0.14882297551789075
V-SA,Heywood,forward,S-SECB6611_10,supported,14,booked_in_advance,1117,0.0,0.0,0.0,0.021758679001293163
V-SA,Heywood,forward,S-SECB6611_10,supported,14,not_booked_in_advance,596,0.0,0.0,0.0,0.16945842654735271
V-SA,Heywood,reverse,S-SECB6611_10,supported,1,booked_in_advance,1707,0.0,0.0,0.0,0.04648180693874895
V-SA,Heywood,reverse,S-SECB6611_10,supported,1,not_booked_in_advance,61,0.0,0.0,0.0,-0.07604735883424407
V-SA,Heywood,reverse,S-SECB6611_10,supported,7,booked_in_advance,1472,0.0,0.0,0.0,0.005602732487922704
V-SA,Heywood,reverse,S-SECB6611_10,supported,7,not_booked_in_advance,295,0.0,0.0,0.0,0.2252824858757062
V-SA,Heywood,reverse,S-SECB6611_10,supported,14,booked_in_advance,1117,0.0,0.0,0.0,0.005737093404953737
V-SA,Heywood,reverse,S-SECB6611_10,supported,14,not_booked_in_advance,596,0.0,0.0,0.0,0.1142384414615958
V-SA,Heywood,forward,S-SE_VC1,supported,1,booked_in_advance,724,0.0002302025782688766,0.0,0.0002302025782688766,-0.022874462860650716
V-SA,Heywood,forward,S-SE_VC1,supported,1,not_booked_in_advance,212,0.0,0.0,0.0,0.11961477987421383
V-SA,Heywood,forward,S-SE_VC1,supported,7,booked_in_advance,557,0.0002992220227408737,0.0,0.0002992220227408737,-0.02114502294035508
V-SA,Heywood,forward,S-SE_VC1,supported,7,not_booked_in_advance,240,0.0,0.0,0.0,0.03893518518518519
V-SA,Heywood,forward,S-SE_VC1,supported,14,booked_in_advance,548,0.00030413625304136254,0.0,0.00030413625304136254,-0.02591747769667478
V-SA,Heywood,forward,S-SE_VC1,supported,14,not_booked_in_advance,176,0.0,0.0,0.0,-0.013399621212121217
V-SA,Heywood,reverse,S-SE_VC1,supported,1,booked_in_advance,724,0.0,0.0,0.0,0.07919736034376919
V-SA,Heywood,reverse,S-SE_VC1,supported,1,not_booked_in_advance,212,0.0,0.0,0.0,0.06008909853249476
V-SA,Heywood,reverse,S-SE_VC1,supported,7,booked_in_advance,557,0.0,0.0,0.0,0.1054358667464592
V-SA,Heywood,reverse,S-SE_VC1,supported,7,not_booked_in_advance,240,0.0,0.0,0.0,0.0555787037037037
V-SA,Heywood,reverse,S-SE_VC1,supported,14,booked_in_advance,548,0.0,0.0,0.0,0.09256893755068939
V-SA,Heywood,reverse,S-SE_VC1,supported,14,not_booked_in_advance,176,0.0,0.0,0.0,0.03756313131313129
V-SA,Heywood,forward,S-TB132_E_BUS,indicative,1,booked_in_advance,81,0.008230452674897118,0.0,0.008230452674897118,-0.11995884773662549
V-SA,Heywood,forward,S-TB132_E_BUS,indicative,7,booked_in_advance,81,0.008230452674897118,0.0,0.008230452674897118,-0.11995884773662549
V-SA,Heywood,forward,S-TB132_E_BUS,indicative,14,booked_in_advance,65,0.010256410256410256,0.0,0.010256410256410256,-0.15782051282051282
V-SA,Heywood,forward,S-TB132_E_BUS,indicative,14,not_booked_in_advance,16,0.0,0.0,0.0,0.03385416666666665
V-SA,Heywood,reverse,S-TB132_E_BUS,indicative,1,booked_in_advance,81,0.0,0.0,0.0,0.1397119341563786
V-SA,Heywood,reverse,S-TB132_E_BUS,indicative,7,booked_in_advance,81,0.0,0.0,0.0,0.1397119341563786
V-SA,Heywood,reverse,S-TB132_E_BUS,indicative,14,booked_in_advance,65,0.0,0.0,0.0,0.06307692307692307
V-SA,Heywood,reverse,S-TB132_E_BUS,indicative,14,not_booked_in_advance,16,0.0,0.0,0.0,0.4510416666666667
V-SA,Heywood,forward,S-TB275_E_BUS,unsupported,1,booked_in_advance,106,0.0047169811320754715,0.0,0.0047169811320754715,0.02502620545073376
V-SA,Heywood,forward,S-TB275_E_BUS,unsupported,7,booked_in_advance,97,0.0,0.0,0.0,-0.03141466208476518
V-SA,Heywood,forward,S-TB275_E_BUS,unsupported,7,not_booked_in_advance,9,0.05555555555555555,0.0,0.05555555555555555,0.6333333333333333
V-SA,Heywood,forward,S-TB275_E_BUS,unsupported,14,booked_in_advance,65,0.0,0.0,0.0,-0.1344017094017094
V-SA,Heywood,forward,S-TB275_E_BUS,unsupported,14,not_booked_in_advance,41,0.012195121951219513,0.0,0.012195121951219513,0.2777777777777778
V-SA,Heywood,reverse,S-TB275_E_BUS,unsupported,1,booked_in_advance,106,0.0,0.0,0.0,0.15843815513626835
V-SA,Heywood,reverse,S-TB275_E_BUS,unsupported,7,booked_in_advance,97,0.0,0.0,0.0,0.18104238258877434
V-SA,Heywood,reverse,S-TB275_E_BUS,unsupported,7,not_booked_in_advance,9,0.0,0.0,0.0,-0.08518518518518518
V-SA,Heywood,reverse,S-TB275_E_BUS,unsupported,14,booked_in_advance,65,0.0,0.0,0.0,0.06307692307692307
V-SA,Heywood,reverse,S-TB275_E_BUS,unsupported,14,not_booked_in_advance,41,0.0,0.0,0.0,0.309620596205962
V-SA,Heywood,forward,S-TB275_W_BUS,supported,1,booked_in_advance,731,0.009119927040583675,0.0,0.009119927040583675,-0.11662866697066421
V-SA,Heywood,forward,S-TB275_W_BUS,supported,7,booked_in_advance,731,0.009119927040583675,0.0,0.009119927040583675,-0.11662866697066421
V-SA,Heywood,forward,S-TB275_W_BUS,supported,14,booked_in_advance,726,0.009182736455463728,0.0,0.009182736455463728,-0.11389654116926844
V-SA,Heywood,forward,S-TB275_W_BUS,supported,14,not_booked_in_advance,5,0.0,0.0,0.0,-0.5133333333333333
V-SA,Heywood,reverse,S-TB275_W_BUS,supported,1,booked_in_advance,731,0.0015959872321021434,0.0,0.0015959872321021434,-0.043255053959568336
V-SA,Heywood,reverse,S-TB275_W_BUS,supported,7,booked_in_advance,731,0.0015959872321021434,0.0,0.0015959872321021434,-0.043255053959568336
V-SA,Heywood,reverse,S-TB275_W_BUS,supported,14,booked_in_advance,726,0.0016069788797061526,0.0,0.0016069788797061526,-0.04208371594735231
V-SA,Heywood,reverse,S-TB275_W_BUS,supported,14,not_booked_in_advance,5,0.0,0.0,0.0,-0.21333333333333337
V-SA,Heywood,forward,S-TB275_W_BUS_BC-2CP,supported,1,booked_in_advance,114,0.0,0.0,0.0,0.10211988304093568
V-SA,Heywood,forward,S-TB275_W_BUS_BC-2CP,supported,7,booked_in_advance,114,0.0,0.0,0.0,0.10211988304093568
V-SA,Heywood,forward,S-TB275_W_BUS_BC-2CP,supported,14,booked_in_advance,114,0.0,0.0,0.0,0.10211988304093568
V-SA,Heywood,reverse,S-TB275_W_BUS_BC-2CP,supported,1,booked_in_advance,114,0.0,0.0,0.0,-0.16038011695906432
V-SA,Heywood,reverse,S-TB275_W_BUS_BC-2CP,supported,7,booked_in_advance,114,0.0,0.0,0.0,-0.16038011695906432
V-SA,Heywood,reverse,S-TB275_W_BUS_BC-2CP,supported,14,booked_in_advance,114,0.0,0.0,0.0,-0.16038011695906432
V-SA,Heywood,forward,S-TBCP1,unsupported,1,booked_in_advance,978,0.0,0.0,0.0,-0.061085548738922975
