ic,GENCONSETID,DUID,duid_region,dispatch_type,sensitivity,example_equation
VIC1-NSW1,N-WAGGA_330_BUSA,LIMOSF21,NSW1,GENERATOR,-1.0,N>>V_051+X5_65_66
VIC1-NSW1,N-WAGGA_330_BUSA,DARLSF1,NSW1,GENERATOR,-1.0,N>>V_051+X5_65_66
VIC1-NSW1,N-WAGGA_330_BUSA,FINLYSF1,NSW1,GENERATOR,-1.0,N>>V_051+X5_65_66
VIC1-NSW1,N-WAGGA_330_BUSB,FINLYSF1,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,AVLSF1,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,URANQ11,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,URANQ12,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,URANQ13,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,URANQ14,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,WAGGNSF1,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,JUNEESF1,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,SEBSF1,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WAGGA_330_BUSB,WSTWYSF1,NSW1,GENERATOR,-10.493179433368311,N>>WA_BUSB_WG_TX_NIL
VIC1-NSW1,N-WGWA_63,GANNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,KERNGSP1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,COHUNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,GANNB1,VIC1,BIDIRECTIONAL,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,KESSB1,VIC1,BIDIRECTIONAL,-4.422727272727273,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,LANCSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,GIRGSF,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,WUNUSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,NUMURSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63,PLBESS1,VIC1,BIDIRECTIONAL,3.5909090909090913,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,GANNB1,VIC1,BIDIRECTIONAL,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,KERNGSP1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,GANNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,COHUNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,KESSB1,VIC1,BIDIRECTIONAL,-4.422727272727273,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,GIRGSF,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,NUMURSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,LANCSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,WUNUSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_63_X5,PLBESS1,VIC1,BIDIRECTIONAL,3.5909090909090913,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,KERNGSP1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,GANNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,COHUNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,GANNB1,VIC1,BIDIRECTIONAL,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,KESSB1,VIC1,BIDIRECTIONAL,-4.422727272727273,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,WUNUSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,GIRGSF,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,NUMURSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,LANCSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_RADIAL,PLBESS1,VIC1,BIDIRECTIONAL,3.5909090909090913,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,GANNB1,VIC1,BIDIRECTIONAL,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,KERNGSP1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,GANNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,COHUNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,KESSB1,VIC1,BIDIRECTIONAL,-4.422727272727273,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,LANCSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,NUMURSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,GIRGSF,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,WUNUSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-WGWA_X5,PLBESS1,VIC1,BIDIRECTIONAL,3.5909090909090913,V>>X5_SHBE_NIL
VIC1-NSW1,N-WNMR_991,WSTWYSF1,NSW1,GENERATOR,-2.7027027027027026,N>>991_990_051
VIC1-NSW1,N-WNMR_991,WAGGNSF1,NSW1,GENERATOR,-2.7027027027027026,N>>991_990_051
VIC1-NSW1,N-WNMR_991,BOMENSF1,NSW1,GENERATOR,-2.7027027027027026,N>>991_990_051
VIC1-NSW1,N-WNMR_991,SEBSF1,NSW1,GENERATOR,-2.7027027027027026,N>>991_990_051
VIC1-NSW1,N-WNMR_991,JUNEESF1,NSW1,GENERATOR,-2.7027027027027026,N>>991_990_051
VIC1-NSW1,N-WNMR_991,WYASF1,NSW1,GENERATOR,-2.7027027027027026,N>>991_990_051
VIC1-NSW1,N-WNMR_991,URANQ11,NSW1,GENERATOR,-2.4756756756756757,N>>991_990_051
VIC1-NSW1,N-WNMR_991,URANQ12,NSW1,GENERATOR,-2.4756756756756757,N>>991_990_051
VIC1-NSW1,N-WNMR_991,URANQ13,NSW1,GENERATOR,-2.4756756756756757,N>>991_990_051
VIC1-NSW1,N-WNMR_991,URANQ14,NSW1,GENERATOR,-2.4756756756756757,N>>991_990_051
VIC1-NSW1,N-X_03+4_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,9.00900900900901,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,QPSFB1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,PARSF1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,GOONSF1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,BANGOWF2,NSW1,GENERATOR,-3.576576576576577,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,BANGOWF1,NSW1,GENERATOR,-3.5585585585585586,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,MANSLR1,NSW1,GENERATOR,3.135135135135135,N>>4_998_18
VIC1-NSW1,N-X_03+4_WG_CLOSE,SHPUMP,NSW1,LOAD,2.444987775061125,N>>03_18_9
VIC1-NSW1,N-X_03+4_WG_CLOSE,SHGEN2,NSW1,GENERATOR,-2.444987775061125,N>>03_18_9
VIC1-NSW1,N-X_051_X5,GANNB1,VIC1,BIDIRECTIONAL,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,COHUNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,GANNSF1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,KERNGSP1,VIC1,GENERATOR,-4.545454545454546,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,KESSB1,VIC1,BIDIRECTIONAL,-4.422727272727273,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,NUMURSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,GIRGSF,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,WUNUSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,LANCSF1,VIC1,GENERATOR,3.8045454545454542,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_051_X5,PLBESS1,VIC1,BIDIRECTIONAL,3.5909090909090913,V>>X5_SHBE_NIL
VIC1-NSW1,N-X_11+14,TALWB1,NSW1,GENERATOR,-5.6818181818181825,N>>11_8_10
VIC1-NSW1,N-X_11+14,TALWA1,NSW1,GENERATOR,-5.6818181818181825,N>>11_8_10
VIC1-NSW1,N-X_11+14,SHGEN,NSW1,GENERATOR,-4.880681818181818,N>>11_8_10
VIC1-NSW1,N-X_11+14,SHPUMP,NSW1,LOAD,4.880681818181818,N>>11_8_10
VIC1-NSW1,N-X_11+14,SHGEN2,NSW1,GENERATOR,-4.880681818181818,N>>11_8_10
VIC1-NSW1,N-X_11+14,MP1,NSW1,GENERATOR,-2.976190476190476,N>>11_70_71
VIC1-NSW1,N-X_11+14,MP2,NSW1,GENERATOR,-2.976190476190476,N>>11_70_71
VIC1-NSW1,N-X_11+14,ER04,NSW1,GENERATOR,-2.7777777777777777,N>>11_14_13_ERTX
VIC1-NSW1,N-X_11+14,ER03,NSW1,GENERATOR,-2.7777777777777777,N>>11_14_13_ERTX
VIC1-NSW1,N-X_11+14,WOODLWN1,NSW1,GENERATOR,-2.4204545454545454,N>>11_8_10
VIC1-NSW1,N-X_2+8,MP2,NSW1,GENERATOR,-3.6900369003690034,N>>8_70_71
VIC1-NSW1,N-X_2+8,MP1,NSW1,GENERATOR,-3.6900369003690034,N>>8_70_71
VIC1-NSW1,N-X_2+8,UPPTUMUT,NSW1,GENERATOR,-2.3255813953488373,N>>UTRV-6X_64_1
VIC1-NSW1,N-X_2+8,WELNSF1,NSW1,GENERATOR,-2.298892988929889,N>>8_70_71
VIC1-NSW1,N-X_2+8,ORABESS1,NSW1,BIDIRECTIONAL,-2.298892988929889,N>>8_70_71
VIC1-NSW1,N-X_2+8,STUBSF1,NSW1,GENERATOR,-2.22140221402214,N>>8_70_71
VIC1-NSW1,N-X_2+8,STUBSF2,NSW1,GENERATOR,-2.22140221402214,N>>8_70_71
VIC1-NSW1,N-X_2+8,WOLARSF1,NSW1,GENERATOR,-2.169741697416974,N>>8_70_71
VIC1-NSW1,N-X_2+8,NYNGAN1,NSW1,GENERATOR,-1.7970479704797047,N>>8_70_71
VIC1-NSW1,N-X_2+8,WELLSF1,NSW1,GENERATOR,-1.7970479704797047,N>>8_70_71
VIC1-NSW1,N-X_2_5,JEMALNG1,NSW1,GENERATOR,9.090909090909092,N>>5_998_18
VIC1-NSW1,N-X_2_5,PARSF1,NSW1,GENERATOR,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_2_5,GOONSF1,NSW1,GENERATOR,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_2_5,QPSFB2,NSW1,BIDIRECTIONAL,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_2_5,QPSFB1,NSW1,GENERATOR,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_2_5,BANGOWF2,NSW1,GENERATOR,-3.6,N>>5_998_18
VIC1-NSW1,N-X_2_5,BANGOWF1,NSW1,GENERATOR,-3.581818181818182,N>>5_998_18
VIC1-NSW1,N-X_2_5,MANSLR1,NSW1,GENERATOR,3.1636363636363636,N>>5_998_18
VIC1-NSW1,N-X_2_5,SHGEN,NSW1,GENERATOR,-2.4213075060532687,N>>5_18_3L
VIC1-NSW1,N-X_2_5,SHGEN2,NSW1,GENERATOR,-2.4213075060532687,N>>5_18_4
VIC1-NSW1,N-X_3L+07_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,9.00900900900901,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,QPSFB1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,PARSF1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,GOONSF1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,BANGOWF2,NSW1,GENERATOR,-3.576576576576577,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,BANGOWF1,NSW1,GENERATOR,-3.5585585585585586,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,MANSLR1,NSW1,GENERATOR,3.135135135135135,N>>3L_998_18
VIC1-NSW1,N-X_3L+07_WG_CLOSE,SHGEN2,NSW1,GENERATOR,-2.4213075060532687,N>>3L_18_5_N
VIC1-NSW1,N-X_3L+07_WG_CLOSE,SHGEN,NSW1,GENERATOR,-2.4213075060532687,N>>3L_18_5_N
VIC1-NSW1,N-X_3L+11_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,9.00900900900901,N>>3L_998_18
VIC1-NSW1,N-X_3L+11_WG_CLOSE,QPSFB1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+11_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+11_WG_CLOSE,GOONSF1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+11_WG_CLOSE,PARSF1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+11_WG_CLOSE,TALWB1,NSW1,GENERATOR,-5.6818181818181825,N>>11_8_10
VIC1-NSW1,N-X_3L+11_WG_CLOSE,TALWA1,NSW1,GENERATOR,-5.6818181818181825,N>>11_8_10
VIC1-NSW1,N-X_3L+11_WG_CLOSE,SHPUMP,NSW1,LOAD,4.880681818181818,N>>11_8_10
VIC1-NSW1,N-X_3L+11_WG_CLOSE,SHGEN,NSW1,GENERATOR,-4.880681818181818,N>>11_8_10
VIC1-NSW1,N-X_3L+11_WG_CLOSE,SHGEN2,NSW1,GENERATOR,-4.880681818181818,N>>11_8_10
VIC1-NSW1,N-X_3L+2_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,9.00900900900901,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,PARSF1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,GOONSF1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,QPSFB1,NSW1,GENERATOR,6.396396396396396,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,BANGOWF2,NSW1,GENERATOR,-3.576576576576577,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,BANGOWF1,NSW1,GENERATOR,-3.5585585585585586,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,MANSLR1,NSW1,GENERATOR,3.135135135135135,N>>3L_998_18
VIC1-NSW1,N-X_3L+2_WG_CLOSE,SHGEN,NSW1,GENERATOR,-2.4213075060532687,N>>3L_18_5_S
VIC1-NSW1,N-X_3L+2_WG_CLOSE,SHGEN2,NSW1,GENERATOR,-2.4213075060532687,N>>3L_18_5_S
VIC1-NSW1,N-X_4+07_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,9.00900900900901,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,QPSFB1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,GOONSF1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,PARSF1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,BANGOWF2,NSW1,GENERATOR,-3.576576576576577,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,BANGOWF1,NSW1,GENERATOR,-3.5585585585585586,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,MANSLR1,NSW1,GENERATOR,3.135135135135135,N>>4_998_18
VIC1-NSW1,N-X_4+07_WG_CLOSE,SHGEN2,NSW1,GENERATOR,-2.4213075060532687,N>>4_18_5_S
VIC1-NSW1,N-X_4+07_WG_CLOSE,SHGEN,NSW1,GENERATOR,-2.4213075060532687,N>>4_18_5_S
VIC1-NSW1,N-X_4+17_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,9.00900900900901,N>>4_998_18
VIC1-NSW1,N-X_4+17_WG_CLOSE,ER03,NSW1,GENERATOR,7.751937984496124,N>>17_13_14
VIC1-NSW1,N-X_4+17_WG_CLOSE,ER04,NSW1,GENERATOR,7.751937984496124,N>>17_13_14
VIC1-NSW1,N-X_4+17_WG_CLOSE,QPSFB1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+17_WG_CLOSE,PARSF1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+17_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+17_WG_CLOSE,GOONSF1,NSW1,GENERATOR,6.396396396396396,N>>4_998_18
VIC1-NSW1,N-X_4+17_WG_CLOSE,HUMENSW,NSW1,GENERATOR,-4.016064257028113,V^^N_4+17_1
VIC1-NSW1,N-X_4+17_WG_CLOSE,BANGOWF2,NSW1,GENERATOR,-3.576576576576577,N>>4_998_18
VIC1-NSW1,N-X_4+17_WG_CLOSE,BANGOWF1,NSW1,GENERATOR,-3.5585585585585586,N>>4_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,JEMALNG1,NSW1,GENERATOR,11.376564277588168,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,QPSFB1,NSW1,GENERATOR,8.0773606370876,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,PARSF1,NSW1,GENERATOR,8.0773606370876,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,QPSFB2,NSW1,BIDIRECTIONAL,8.0773606370876,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,GOONSF1,NSW1,GENERATOR,8.0773606370876,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,BANGOWF2,NSW1,GENERATOR,-4.2320819112627985,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,BANGOWF1,NSW1,GENERATOR,-4.209328782707622,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,MANSLR1,NSW1,GENERATOR,3.959044368600682,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,MOLNGSF1,NSW1,GENERATOR,2.650739476678043,N>>7_998_18
VIC1-NSW1,N-X_5+07_WG_CLOSE,SHGEN2,NSW1,GENERATOR,-2.4213075060532687,N>>5_18_4
VIC1-NSW1,N-X_61_76,JEMALNG1,NSW1,GENERATOR,8.849557522123893,N>>61_998_18
VIC1-NSW1,N-X_61_76,QPSFB2,NSW1,BIDIRECTIONAL,6.283185840707964,N>>61_998_18
VIC1-NSW1,N-X_61_76,QPSFB1,NSW1,GENERATOR,6.283185840707964,N>>61_998_18
VIC1-NSW1,N-X_61_76,GOONSF1,NSW1,GENERATOR,6.283185840707964,N>>61_998_18
VIC1-NSW1,N-X_61_76,PARSF1,NSW1,GENERATOR,6.283185840707964,N>>61_998_18
VIC1-NSW1,N-X_61_76,LDBESS1,NSW1,BIDIRECTIONAL,-5.376344086021505,N>>76_81_82
VIC1-NSW1,N-X_61_76,BW02,NSW1,GENERATOR,-5.080645161290322,N>>76_81_82
VIC1-NSW1,N-X_61_76,BW01,NSW1,GENERATOR,-5.080645161290322,N>>76_82_81
VIC1-NSW1,N-X_61_76,GNNDHSF1,NSW1,GENERATOR,-4.967741935483871,N>>76_81_82
VIC1-NSW1,N-X_61_76,MOREESF1,NSW1,GENERATOR,-4.78494623655914,N>>76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,ER03,NSW1,GENERATOR,4.184100418410042,N>>X-17+76_13_77
VIC1-NSW1,N-X_AVMA_SSWW,ER04,NSW1,GENERATOR,4.184100418410042,N>>X-17+76_13_77
VIC1-NSW1,N-X_AVMA_SSWW,BW01,NSW1,GENERATOR,-3.731343283582089,N>>X-17+76_82_81
VIC1-NSW1,N-X_AVMA_SSWW,BW02,NSW1,GENERATOR,-3.731343283582089,N>>X-17+76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,GNNDHSF1,NSW1,GENERATOR,-3.6417910447761193,N>>X-17+76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,NEWENSF1,NSW1,GENERATOR,-3.511194029850746,N>>X-17+76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,NESBESS1,NSW1,BIDIRECTIONAL,-3.511194029850746,N>>X-17+76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,NEWENSF2,NSW1,GENERATOR,-3.511194029850746,N>>X-17+76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,NESBESS2,NSW1,BIDIRECTIONAL,-3.511194029850746,N>>X-17+76_81_82
VIC1-NSW1,N-X_AVMA_SSWW,MOREESF1,NSW1,GENERATOR,-3.507462686567164,N>>X-17+76_81_82
VIC1-NSW1,N-X_BABU_BADP_MNYS,BROKENH1,NSW1,GENERATOR,-0.715,N^^V_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,BHB1,NSW1,BIDIRECTIONAL,-0.715,N^^V_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,STWF1,NSW1,GENERATOR,-0.715,N^^V_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,UPPTUMUT,NSW1,GENERATOR,-0.598,N^^V_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,LIMOSF11,NSW1,GENERATOR,-0.563,V^^N_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,SUNRSF1,NSW1,GENERATOR,-0.563,V^^N_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,LIMOSF21,NSW1,GENERATOR,-0.563,V^^N_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,BOMENSF1,NSW1,GENERATOR,-0.55,V^^N_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,CRWASF1,NSW1,GENERATOR,-0.55,V^^N_BABU_BADP_5_1
VIC1-NSW1,N-X_BABU_BADP_MNYS,HILLSTN1,NSW1,GENERATOR,-0.55,V^^N_BABU_BADP_5_1
VIC1-NSW1,N-X_LPSS_MPWW,MP1,NSW1,GENERATOR,-6.097560975609756,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,MP2,NSW1,GENERATOR,-6.097560975609756,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,CRURWF1,NSW1,GENERATOR,-4.176829268292683,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,ORABESS1,NSW1,BIDIRECTIONAL,-3.768292682926829,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,WELNSF1,NSW1,GENERATOR,-3.768292682926829,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,STUBSF1,NSW1,GENERATOR,-3.585365853658536,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,STUBSF2,NSW1,GENERATOR,-3.585365853658536,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,WOLARSF1,NSW1,GENERATOR,-3.4573170731707314,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,BERYLSF1,NSW1,GENERATOR,-3.4512195121951215,N>>X_12+70_71_8
VIC1-NSW1,N-X_LPSS_MPWW,BODWF1,NSW1,GENERATOR,-3.1463414634146343,N>>X_12+70_71_8
VIC1-NSW1,N-X_LTYS_MNYS,JEMALNG1,NSW1,GENERATOR,9.090909090909092,N>>5_998_18
VIC1-NSW1,N-X_LTYS_MNYS,PARSF1,NSW1,GENERATOR,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_LTYS_MNYS,QPSFB1,NSW1,GENERATOR,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_LTYS_MNYS,QPSFB2,NSW1,BIDIRECTIONAL,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_LTYS_MNYS,GOONSF1,NSW1,GENERATOR,6.454545454545454,N>>5_998_18
VIC1-NSW1,N-X_LTYS_MNYS,HUMENSW,NSW1,GENERATOR,-4.016064257028113,V^^N_LTYS_MNYS_1
VIC1-NSW1,N-X_LTYS_MNYS,BANGOWF2,NSW1,GENERATOR,-3.6,N>>5_998_18
