ic,name,direction,season,variable,regime,n,p10,p20,p80,p90,value_median,flow_median,capacity_median,tight_capacity_median,headroom_median,restricted_rate,forced_rate
V-S-MNSP1,Murraylink,forward,Autumn,residual_difference,low,2650,1575.138060166667,2072.2247703333333,3873.6996903333334,4333.2939393333345,1575.065419166667,130.2198216666667,140.436105,132.07733,0.0,0.3516981132075472,0.23056603773584905
V-S-MNSP1,Murraylink,forward,Autumn,residual_difference,normal,7948,1575.138060166667,2072.2247703333333,3873.6996903333334,4333.2939393333345,3012.958644166667,49.29628166666667,117.16666666666667,103.022175,30.279062499999995,0.3086311021640664,0.1083291394061399
V-S-MNSP1,Murraylink,forward,Autumn,residual_difference,high,2650,1575.138060166667,2072.2247703333333,3873.6996903333334,4333.2939393333345,4333.393203333334,21.0,93.14113833333333,80.0,77.0,0.33849056603773586,0.05886792452830188
V-S-MNSP1,Murraylink,forward,Autumn,source_vre_ramp_1h,low,2650,-248.38902916666672,-137.88946566666678,142.55169733333315,259.7111988333338,-248.40643416666666,42.19922,111.5,98.0,17.449444166666673,0.3139622641509434,0.1339622641509434
V-S-MNSP1,Murraylink,forward,Autumn,source_vre_ramp_1h,normal,7948,-248.38902916666672,-137.88946566666678,142.55169733333315,259.7111988333338,-4.860510833333308,40.5,111.33333333333333,98.0,36.42880916666667,0.32800704579768497,0.10996477101157524
V-S-MNSP1,Murraylink,forward,Autumn,source_vre_ramp_1h,high,2650,-248.38902916666672,-137.88946566666678,142.55169733333315,259.7111988333338,259.79900583333324,59.44851083333333,119.83333333333333,105.70762500000001,3.351444166666681,0.3181132075471698,0.15056603773584906
V-S-MNSP1,Murraylink,forward,Autumn,sink_vre_ramp_1h,low,2650,-149.16593349999994,-90.40817800000002,89.0678303333333,149.48842116666674,-149.1856658333333,50.95815999999999,116.02152416666667,100.021555,12.32416083333333,0.29471698113207545,0.12377358490566037
V-S-MNSP1,Murraylink,forward,Autumn,sink_vre_ramp_1h,normal,7948,-149.16593349999994,-90.40817800000002,89.0678303333333,149.48842116666674,-3.319675833333303,45.0,114.5,98.13239,26.87560166666666,0.31743834927025666,0.11273276295923502
V-S-MNSP1,Murraylink,forward,Autumn,sink_vre_ramp_1h,high,2650,-149.16593349999994,-90.40817800000002,89.0678303333333,149.48842116666674,149.49481750000007,34.8762725,102.5,85.76327,26.365876666666665,0.3690566037735849,0.15245283018867925
V-S-MNSP1,Murraylink,forward,Winter,temperature_mean,low,2650,6.8500000000000005,7.916666666666666,13.041666666666668,14.416666666666664,6.85,23.942751666666666,97.63107333333333,81.000005,45.032525,0.36981132075471695,0.1320754716981132
V-S-MNSP1,Murraylink,forward,Winter,temperature_mean,normal,7949,6.8500000000000005,7.916666666666666,13.041666666666668,14.416666666666664,10.366666666666667,15.780825,80.0,62.0,23.508905000000002,0.43854572902251854,0.23021763743867152
V-S-MNSP1,Murraylink,forward,Winter,temperature_mean,high,2649,6.8500000000000005,7.916666666666666,13.041666666666668,14.416666666666664,14.416666666666664,0.0,30.0,0.0,6.666666664045806e-06,0.5613439033597584,0.27633069082672707
V-S-MNSP1,Murraylink,forward,Winter,temperature_max,low,2798,10.1,10.8,14.6,16.1,10.1,21.063444166666667,95.54262166666666,80.0,46.372969166666664,0.37133666904932094,0.13795568263045033
V-S-MNSP1,Murraylink,forward,Winter,temperature_max,normal,7865,10.1,10.8,14.6,16.1,12.5,17.19577333333333,82.0,62.0,24.837025,0.431659249841068,0.2217418944691672
V-S-MNSP1,Murraylink,forward,Winter,temperature_max,high,2585,10.1,10.8,14.6,16.1,16.15,0.0,18.166666666666668,0.0,3.3333333249174757e-06,0.5876208897485493,0.30251450676982594
V-S-MNSP1,Murraylink,forward,Winter,humidity_mean,low,2656,61.91666666666667,68.41666666666667,88.5,90.91666666666667,62.0,0.0,48.666666666666664,16.817595,2.7360516666666683,0.5320030120481928,0.28237951807228917
V-S-MNSP1,Murraylink,forward,Winter,humidity_mean,normal,7963,61.91666666666667,68.41666666666667,88.5,90.91666666666667,81.33333333333334,10.5,77.0,59.11356,21.657196666666664,0.44656536481225667,0.22416174808489261
V-S-MNSP1,Murraylink,forward,Winter,humidity_mean,high,2629,61.91666666666667,68.41666666666667,88.5,90.91666666666667,91.0,30.26263833333333,101.0,86.46989,36.99999833333335,0.37428680106504375,0.14340053252187143
V-S-MNSP1,Murraylink,forward,Winter,source_wind,low,2650,136.83473,324.67105933333335,2630.638538,3133.583618833335,136.80439333333334,19.506405,95.25,84.00809000000001,74.661,0.32943396226415095,0.10226415094339622
V-S-MNSP1,Murraylink,forward,Winter,source_wind,normal,7948,136.83473,324.67105933333335,2630.638538,3133.583618833335,1214.6968024999999,16.434915833333335,81.81264166666668,63.59871,30.665220000000005,0.4285354806240564,0.1708605938600906
V-S-MNSP1,Murraylink,forward,Winter,source_wind,high,2650,136.83473,324.67105933333335,2630.638538,3133.583618833335,3133.8605191666666,0.0,0.0,-3e-05,0.0,0.6316981132075472,0.48415094339622644
V-S-MNSP1,Murraylink,forward,Winter,source_solar,low,7041,0.0,0.0,421.40952666666675,622.6159585000001,0.0,12.947066666666666,80.0,62.0,25.833334999999998,0.4443971026842778,0.23633006675188184
V-S-MNSP1,Murraylink,forward,Winter,source_solar,normal,3557,0.0,0.0,421.40952666666675,622.6159585000001,147.13817,1.2717266666666667,53.333333333333336,22.94091,35.29716499999999,0.5161653078436885,0.25555243182457127
V-S-MNSP1,Murraylink,forward,Winter,source_solar,high,2650,0.0,0.0,421.40952666666675,622.6159585000001,622.6385941666667,36.7765775,99.78128,80.0,3.3333333249174757e-06,0.3728301886792453,0.1279245283018868
V-S-MNSP1,Murraylink,forward,Winter,source_vre,low,2650,264.25747433333333,558.592411,2760.2334843333333,3250.066211833334,264.23658166666667,16.5,95.0,85.0,76.7454725,0.33584905660377357,0.10716981132075472
V-S-MNSP1,Murraylink,forward,Winter,source_vre,normal,7948,264.25747433333333,558.592411,2760.2334843333333,3250.066211833334,1464.3050775,15.464234999999999,80.0,62.0,26.549997499999996,0.4357070961248113,0.17853548062405636
V-S-MNSP1,Murraylink,forward,Winter,source_vre,high,2650,264.25747433333333,558.592411,2760.2334843333333,3250.066211833334,3250.093254166667,0.0,0.3631083333333332,-2e-05,0.0,0.6037735849056604,0.45622641509433964
V-S-MNSP1,Murraylink,forward,Winter,sink_vre,low,2650,207.50984183333335,369.7282656666667,1627.8134773333336,1847.4395741666667,207.43407416666668,66.0,134.0,116.0,27.068377499999997,0.22716981132075473,0.06301886792452831
V-S-MNSP1,Murraylink,forward,Winter,sink_vre,normal,7948,207.50984183333335,369.7282656666667,1627.8134773333336,1847.4395741666667,897.5088708333333,18.0,86.57813833333333,71.0,42.40263083333332,0.3909159536990438,0.14141922496225465
V-S-MNSP1,Murraylink,forward,Winter,sink_vre,high,2650,207.50984183333335,369.7282656666667,1627.8134773333336,1847.4395741666667,1847.4532725,-58.585881666666666,-24.086251666666666,-62.9174,1.6666666624587378e-06,0.8467924528301887,0.6116981132075472
V-S-MNSP1,Murraylink,forward,Winter,vre_difference,low,2650,-471.0641068333334,-127.08622699999997,1447.6104983333332,1869.1788173333337,-471.07223250000004,0.0,53.0,32.37215,76.91094833333334,0.5241509433962264,0.1750943396226415
V-S-MNSP1,Murraylink,forward,Winter,vre_difference,normal,7948,-471.0641068333334,-127.08622699999997,1447.6104983333332,1869.1788173333337,607.380445,18.004606666666668,83.41525583333333,63.0,24.54370166666666,0.4359587317564167,0.21955208857574232
V-S-MNSP1,Murraylink,forward,Winter,vre_difference,high,2650,-471.0641068333334,-127.08622699999997,1447.6104983333332,1869.1788173333337,1869.2045333333335,61.604641666666666,105.98871666666668,68.746395,0.0,0.41471698113207545,0.26528301886792455
V-S-MNSP1,Murraylink,forward,Winter,residual_difference,low,2650,1945.1218278333336,2437.1422543333338,4702.359622666667,5264.029431166667,1945.1212908333337,41.424324166666665,73.527395,34.943709999999996,0.0,0.48377358490566036,0.35547169811320756
V-S-MNSP1,Murraylink,forward,Winter,residual_difference,normal,7948,1945.1218278333336,2437.1422543333338,4702.359622666667,5264.029431166667,3617.5971150000005,20.872029166666668,85.0517025,68.0,27.958562500000014,0.42060895822848515,0.19048817312531455
V-S-MNSP1,Murraylink,forward,Winter,residual_difference,high,2650,1945.1218278333336,2437.1422543333338,4702.359622666667,5264.029431166667,5264.034047499999,0.0,58.37816166666667,35.339595,74.26729416666666,0.5011320754716981,0.1720754716981132
V-S-MNSP1,Murraylink,forward,Winter,source_vre_ramp_1h,low,2650,-257.664891833333,-141.65709833333312,145.58908800000015,260.5146961666671,-257.6834908333333,12.390141666666667,72.76347666666666,51.119275,13.268218333333337,0.46679245283018866,0.22075471698113208
V-S-MNSP1,Murraylink,forward,Winter,source_vre_ramp_1h,normal,7948,-257.664891833333,-141.65709833333312,145.58908800000015,260.5146961666671,-0.0931800000001175,17.35572833333333,85.47067833333334,71.0,27.918917500000003,0.4224962254655259,0.20269250125817817
V-S-MNSP1,Murraylink,forward,Winter,source_vre_ramp_1h,high,2650,-257.664891833333,-141.65709833333312,145.58908800000015,260.5146961666671,260.5525191666668,0.0,53.40965666666666,23.075135,11.843041666666672,0.5124528301886793,0.270188679245283
V-S-MNSP1,Murraylink,forward,Winter,sink_vre_ramp_1h,low,2650,-155.05931099999995,-94.42520166666677,92.15714566666651,156.84688100000005,-155.05984166666664,18.3242425,81.85753833333334,61.0,10.477109166666658,0.4316981132075472,0.19471698113207547
V-S-MNSP1,Murraylink,forward,Winter,sink_vre_ramp_1h,normal,7948,-155.05931099999995,-94.42520166666677,92.15714566666651,156.84688100000005,-1.6188466666667125,17.207456666666666,83.36452,62.99999,15.780615000000004,0.43696527428283843,0.22093608454957223
V-S-MNSP1,Murraylink,forward,Winter,sink_vre_ramp_1h,high,2650,-155.05931099999995,-94.42520166666677,92.15714566666651,156.84688100000005,156.84844500000008,0.0,56.831959999999995,31.615560000000002,41.1769975,0.5041509433962265,0.24150943396226415
V-S-MNSP1,Murraylink,reverse,Spring,temperature_mean,low,2625,9.183333333333334,10.741666666666667,18.716666666666665,20.833333333333332,9.183333333333334,-5.9058633333333335,30.0,17.0,72.981195,0.5299047619047619,0.18933333333333333
V-S-MNSP1,Murraylink,reverse,Spring,temperature_mean,normal,7858,9.183333333333334,10.741666666666667,18.716666666666665,20.833333333333332,14.483333333333334,-28.037618333333334,5.333333333333333,-0.0,26.869784999999993,0.5931534741664546,0.397938406719267
V-S-MNSP1,Murraylink,reverse,Spring,temperature_mean,high,2621,9.183333333333334,10.741666666666667,18.716666666666665,20.833333333333332,20.833333333333332,-119.22619666666667,-73.16666666666667,-100.00003,1.6666666660114515e-06,0.7672644028996566,0.6604349484929416
V-S-MNSP1,Murraylink,reverse,Spring,temperature_max,low,2644,11.8,12.95,21.9,24.7,11.8,-8.983645,27.833333333333332,15.5,70.56407333333334,0.533661119515885,0.20801815431164902
V-S-MNSP1,Murraylink,reverse,Spring,temperature_max,normal,7865,11.8,12.95,21.9,24.7,16.65,-27.3394,7.5,-0.0,27.606836666666666,0.5899554990464081,0.3940241576605213
V-S-MNSP1,Murraylink,reverse,Spring,temperature_max,high,2595,11.8,12.95,21.9,24.7,24.7,-115.94333333333333,-72.68347833333334,-100.00007,1.6666666624587378e-06,0.7753371868978806,0.6574181117533718
V-S-MNSP1,Murraylink,reverse,Spring,humidity_mean,low,2635,44.75,51.66666666666667,81.0,85.58333333333334,44.75,-100.0,-59.542048333333334,-82.74035,0.0,0.7620493358633776,0.6239089184060721
V-S-MNSP1,Murraylink,reverse,Spring,humidity_mean,normal,7871,44.75,51.66666666666667,81.0,85.58333333333334,67.91666666666667,-27.3394,3.5,-0.0,27.884926666666672,0.5977639435903951,0.39283445559649344
V-S-MNSP1,Murraylink,reverse,Spring,humidity_mean,high,2598,44.75,51.66666666666667,81.0,85.58333333333334,85.66666666666666,-18.0,30.833333333333332,17.0,75.50430499999999,0.5196304849884527,0.2382602001539646
V-S-MNSP1,Murraylink,reverse,Spring,source_wind,low,2621,220.22787233333335,442.90040966666675,2055.996792000001,2613.4506771666674,220.20969833333334,-49.334665,-3.3333333333333337e-06,-19.0,8.642436666666669,0.7333078977489508,0.5364364746280046
V-S-MNSP1,Murraylink,reverse,Spring,source_wind,normal,7862,220.22787233333335,442.90040966666675,2055.996792000001,2613.4506771666674,1106.9646558333334,-36.988664166666666,0.0,-0.0,54.69797,0.6228694988552531,0.40435003815822945
V-S-MNSP1,Murraylink,reverse,Spring,source_wind,high,2621,220.22787233333335,442.90040966666675,2055.996792000001,2613.4506771666674,2613.8104566666666,-0.0,48.5,24.0,0.0,0.4746280045784052,0.2937809996184662
V-S-MNSP1,Murraylink,reverse,Spring,source_solar,low,5376,0.0,0.0,507.73367200000007,652.347352,0.0,-13.5,38.666666666666664,31.0,78.19690083333333,0.4700520833333333,0.1761532738095238
V-S-MNSP1,Murraylink,reverse,Spring,source_solar,normal,5107,0.0,0.0,507.73367200000007,652.347352,233.068075,-14.753798333333334,0.0,-0.0,7.950831666666687,0.6166046602702173,0.42294889367534755
V-S-MNSP1,Murraylink,reverse,Spring,source_solar,high,2621,0.0,0.0,507.73367200000007,652.347352,652.36639,-150.67896166666665,-143.78079833333334,-153.97667,0.0,0.9107210988172453,0.8576879053796261
V-S-MNSP1,Murraylink,reverse,Spring,source_vre,low,2621,462.3206415,708.1395880000001,2309.1009993333337,2758.7794313333334,462.255545,-27.0,14.0,-0.0,76.04952500000002,0.603967951163678,0.3189622281571919
V-S-MNSP1,Murraylink,reverse,Spring,source_vre,normal,7862,462.3206415,708.1395880000001,2309.1009993333337,2758.7794313333334,1356.1114283333334,-41.96653,0.0,-0.0,29.894805833333322,0.6428389722716866,0.4463240905621979
V-S-MNSP1,Murraylink,reverse,Spring,source_vre,high,2621,462.3206415,708.1395880000001,2309.1009993333337,2758.7794313333334,2758.850378333333,-0.0,3.8333333333333335,-0.0,0.0,0.54406714994277,0.38534910339565054
V-S-MNSP1,Murraylink,reverse,Spring,sink_vre,low,2621,309.1834028333334,456.0878693333334,1283.3402150000002,1515.0077215000003,309.16605833333335,-87.62378833333332,-20.79148,-40.0,47.282325,0.8477680274704311,0.5909958031285769
V-S-MNSP1,Murraylink,reverse,Spring,sink_vre,normal,7862,309.1834028333334,456.0878693333334,1283.3402150000002,1515.0077215000003,820.9509058333333,-38.72170083333333,0.0,-0.0,34.665464166666666,0.644874077842788,0.4300432459933859
V-S-MNSP1,Murraylink,reverse,Spring,sink_vre,high,2621,309.1834028333334,456.0878693333334,1283.3402150000002,1515.0077215000003,1515.0760550000002,30.0,91.73436833333334,79.0,1.6666666624587378e-06,0.2941625333842045,0.16215185043876382
V-S-MNSP1,Murraylink,reverse,Spring,vre_difference,low,2621,-315.73817033333324,-36.395477000000014,1309.3650840000003,1697.8449090000001,-315.8855483333333,-3.0,48.5,35.0,76.19610333333334,0.41701640595192674,0.2064097672644029
V-S-MNSP1,Murraylink,reverse,Spring,vre_difference,normal,7862,-315.73817033333324,-36.395477000000014,1309.3650840000003,1697.8449090000001,540.9137874999999,-42.0,0.0,-1e-05,15.818680833333332,0.6581022640549479,0.4439074026965149
V-S-MNSP1,Murraylink,reverse,Spring,vre_difference,high,2621,-315.73817033333324,-36.395477000000014,1309.3650840000003,1697.8449090000001,1697.9088000000002,-30.0,-1.6666666666666669e-06,-1e-05,0.0,0.6852346432659291,0.5051507058374666
V-S-MNSP1,Murraylink,reverse,Spring,residual_difference,low,2621,1307.2807398333334,1763.9709380000002,3510.90772,3978.495295666666,1307.204128333333,-64.5,-8.833333333333334,-34.0,1.6666666624587378e-06,0.6955360549408622,0.5467378863029378
V-S-MNSP1,Murraylink,reverse,Spring,residual_difference,normal,7862,1307.2807398333334,1763.9709380000002,3510.90772,3978.495295666666,2657.5870225,-38.28415583333333,0.0,-0.0,22.255845833333332,0.6476723480030526,0.43309590435003814
V-S-MNSP1,Murraylink,reverse,Spring,residual_difference,high,2621,1307.2807398333334,1763.9709380000002,3510.90772,3978.495295666666,3978.6278866666657,-2.1995316666666667,45.5,34.45837,66.592045,0.4380007630675315,0.19725295688668448
V-S-MNSP1,Murraylink,reverse,Spring,source_vre_ramp_1h,low,2621,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,-315.55133166666633,-28.5,0.0,-0.0,27.97851666666668,0.6119801602441816,0.41968714231209464
V-S-MNSP1,Murraylink,reverse,Spring,source_vre_ramp_1h,normal,7860,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,-8.038913333333426,-29.787989166666662,7.333334166666667,-0.0,41.27526916666667,0.6019083969465648,0.3756997455470738
V-S-MNSP1,Murraylink,reverse,Spring,source_vre_ramp_1h,high,2621,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,327.21365166666664,-30.0,0.0,-1e-05,1.6666666624587378e-06,0.6585272796642503,0.4959938954597482
V-S-MNSP1,Murraylink,reverse,Spring,sink_vre_ramp_1h,low,2621,-186.57418466666678,-114.03724766666667,109.46490766666673,189.74572733333315,-186.57798500000013,-35.25252333333333,0.0,-0.0,13.401593333333324,0.6226631056848531,0.43685616177031666
V-S-MNSP1,Murraylink,reverse,Spring,sink_vre_ramp_1h,normal,7860,-186.57418466666678,-114.03724766666667,109.46490766666673,189.74572733333315,-3.82210166666664,-29.17865916666667,0.0,-0.0,32.6579475,0.6187022900763359,0.39134860050890585
V-S-MNSP1,Murraylink,reverse,Spring,sink_vre_ramp_1h,high,2621,-186.57418466666678,-114.03724766666667,109.46490766666673,189.74572733333315,189.75200499999983,-24.647186666666666,0.0,-0.0,3.744863333333342,0.5974818771461274,0.4318962228157192
V-S-MNSP1,Murraylink,reverse,Summer,temperature_mean,low,2606,14.291666666666668,16.116666666666667,25.175000000000004,28.016666666666666,14.3,-42.250299166666665,35.0,26.0,78.35191583333332,0.46085955487336916,0.31619339984650807
V-S-MNSP1,Murraylink,reverse,Summer,temperature_mean,normal,7801,14.291666666666668,16.116666666666667,25.175000000000004,28.016666666666666,20.28333333333333,-96.0,-36.833333333333336,-74.0,40.77596333333332,0.6754262274067427,0.5840276887578516
