ic,direction,asset,asset_description,voltage_kv,substation,region,area_label,families,episodes_listed,electrically_near,plants_within_50km,published_level,published_key,tier,effect_capacity,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,effect_at_limit,effect_directional_flow,effect_headroom,treated_capacity,control_capacity,treated_hours,episodes,match_rate,name
N-Q-MNSP1,forward,DAPTO/BUS/5B1,Dapto B1 330kV BUS,330.0,Dapto 330kV,NSW1,central Wollongong,N-DTMN_8_15M,2,TARALGA1 (+5.95); COLWF01 (+5.18); CROOKWF2 (+5.17); CROOKWF3 (+5.17); GULLRSF1 (+5.08); GULLRWF1 (+5.08),Tallawarra Power Station (3 km); Kangaroo Valley Pumping and Power Station (37 km); Bendeela Pumping and Power Station (39 km),K2,N-DTMN_8_15M,supported,-0.7832833333333298,-1.4613482301694447,-10.292590375000003,7.948057833333332,0.15752461322081576,2.1499999999999995,-0.31653666666665004,40.50049,42.62765666666667,383.0,9.0,0.9281984334203656,Directlink
N-Q-MNSP1,reverse,DAPTO/BUS/5B1,Dapto B1 330kV BUS,330.0,Dapto 330kV,NSW1,central Wollongong,N-DTMN_8_15M,2,TARALGA1 (+5.95); COLWF01 (+5.18); CROOKWF2 (+5.17); CROOKWF3 (+5.17); GULLRSF1 (+5.08); GULLRWF1 (+5.08),Tallawarra Power Station (3 km); Kangaroo Valley Pumping and Power Station (37 km); Bendeela Pumping and Power Station (39 km),K2,N-DTMN_8_15M,supported,-4.553865000000001,-5.158807070319473,-20.4641225,3.2887499999999794,0.02250351617440227,-2.0792783333333276,-0.0006233333333405255,67.78225333333334,77.26666999999999,383.0,9.0,0.9281984334203656,Directlink
N-Q-MNSP1,forward,DAPTO/LINE/8,Dapto Marulan 8 330kV LINE,330.0,Dapto 330kV,NSW1,central Wollongong,N-DTMN_8_15M,11,TARALGA1 (+5.95); COLWF01 (+5.18); CROOKWF2 (+5.17); CROOKWF3 (+5.17); GULLRSF1 (+5.08); GULLRWF1 (+5.08),Tallawarra Power Station (3 km); Kangaroo Valley Pumping and Power Station (37 km); Bendeela Pumping and Power Station (39 km),K1xK2,DAPTO/LINE/8 × N-DTMN_8_15M,supported,-6.283423750000001,-12.404512621784608,-22.920536666666674,0.9499999999999957,0.0,-3.485966666666666,0.2858637500000043,34.583780833333336,42.95661333333334,230.0,8.0,0.9217391304347826,Directlink
N-Q-MNSP1,reverse,DAPTO/LINE/8,Dapto Marulan 8 330kV LINE,330.0,Dapto 330kV,NSW1,central Wollongong,N-DTMN_8_15M,11,TARALGA1 (+5.95); COLWF01 (+5.18); CROOKWF2 (+5.17); CROOKWF3 (+5.17); GULLRSF1 (+5.08); GULLRWF1 (+5.08),Tallawarra Power Station (3 km); Kangaroo Valley Pumping and Power Station (37 km); Bendeela Pumping and Power Station (39 km),K2,N-DTMN_8_15M,supported,-4.553865000000001,-5.158807070319473,-20.4641225,3.2887499999999794,0.02250351617440227,-2.0792783333333276,-0.0006233333333405255,67.78225333333334,77.26666999999999,383.0,9.0,0.9281984334203656,Directlink
N-Q-MNSP1,forward,DUMARESQ/LINE/8C,Armidale Dumarsq330 8C 330kV LINE,330.0,Dumaresq 330kV,NSW1,north of Armidale (149 km),N-ARTW_86,1,SAPHWF1 (+1.00); NESBESS1 (+1.00); NESBESS2 (+1.00); NEWENSF1 (+1.00); NEWENSF2 (+1.00),Pindari Power Station (22 km),K2,N-ARTW_86,supported,-21.191974166666665,-39.84321856056909,-45.005995,-3.7121417500000113,-0.10224274406332455,-7.5,-0.2306841666666699,6.641666666666666,47.46695833333333,384.0,12.0,0.9869791666666666,Directlink
N-Q-MNSP1,reverse,DUMARESQ/LINE/8C,Armidale Dumarsq330 8C 330kV LINE,330.0,Dumaresq 330kV,NSW1,north of Armidale (149 km),N-ARTW_86,1,SAPHWF1 (+1.00); NESBESS1 (+1.00); NESBESS2 (+1.00); NEWENSF1 (+1.00); NEWENSF2 (+1.00),Pindari Power Station (22 km),K2,N-ARTW_86,supported,11.589299166666656,12.925658094851716,0.6684508333333312,37.28716333333333,0.1616094986807388,6.922791666666667,-0.6489791666666633,70.40004666666667,67.83057833333334,384.0,12.0,0.9869791666666666,Directlink
N-Q-MNSP1,forward,DUNOON/LINE/9U7/L,Lismor132 Dunnoon 9U7/L 132kV LINE,132.0,Dunoon 132kV,NSW1,central Lismore,N-X_9U6_9G2,2,,,K2,N-X_9U6_9G2,supported,18.208765833333334,33.971548470044866,-5.520648333333327,104.76578416666666,0.032894736842105254,10.006506666666667,1.0125787499999888,65.10189416666665,46.803822499999995,39.5,5.0,0.9620253164556962,Directlink
N-Q-MNSP1,reverse,DUNOON/LINE/9U7/L,Lismor132 Dunnoon 9U7/L 132kV LINE,132.0,Dunoon 132kV,NSW1,central Lismore,N-X_9U6_9G2,2,,,K2,N-X_9U6_9G2,supported,-14.416509166666664,-15.383088618620185,-154.45227,1.4446866666666693,0.04605263157894736,-8.0,-0.6820633333333319,80.05394416666667,89.12496333333334,39.5,5.0,0.9620253164556962,Directlink
N-Q-MNSP1,forward,EL23499,Ewingsdle. EWE7H1 132kV CB,132.0,,,,N-X_9U6_9G2,1,,,K2,N-X_9U6_9G2,supported,18.208765833333334,33.971548470044866,-5.520648333333327,104.76578416666666,0.032894736842105254,10.006506666666667,1.0125787499999888,65.10189416666665,46.803822499999995,39.5,5.0,0.9620253164556962,Directlink
N-Q-MNSP1,reverse,EL23499,Ewingsdle. EWE7H1 132kV CB,132.0,,,,N-X_9U6_9G2,1,,,K2,N-X_9U6_9G2,supported,-14.416509166666664,-15.383088618620185,-154.45227,1.4446866666666693,0.04605263157894736,-8.0,-0.6820633333333319,80.05394416666667,89.12496333333334,39.5,5.0,0.9620253164556962,Directlink
N-Q-MNSP1,forward,EL26463,Nambucca 4102 132kV CB,132.0,Nambucca 132kV,NSW1,,N-CHKS_ONE,1,METZSF1 (+1.27); WRSF1 (+1.15); WRWF1 (+1.15); MOREESF1 (+0.91); SAPHWF1 (+0.88); NEWENSF1 (+0.84),,K2,N-CHKS_ONE,supported,13.261638333333337,24.93724197006295,5.655286666666676,30.87420670833331,0.08354114713216958,9.333333333333336,0.3826483333333215,58.43349333333333,44.217121666666664,202.5,10.0,0.9901234567901235,Directlink
N-Q-MNSP1,reverse,EL26463,Nambucca 4102 132kV CB,132.0,Nambucca 132kV,NSW1,,N-CHKS_ONE,1,METZSF1 (+1.27); WRSF1 (+1.15); WRWF1 (+1.15); MOREESF1 (+0.91); SAPHWF1 (+0.88); NEWENSF1 (+0.84),,none,,unsupported,,,,,,,,,,,,,Directlink
N-Q-MNSP1,forward,EL26470,BoambeeS 1 132kV BUS,132.0,,,,CA_SYDS_59839EB2|N-CHKS_ONE,1,METZSF1 (+1.27); WRSF1 (+1.15); WRWF1 (+1.15); MOREESF1 (+0.91); SAPHWF1 (+0.88); NEWENSF1 (+0.84),,K2,N-CHKS_ONE,supported,13.261638333333337,24.93724197006295,5.655286666666676,30.87420670833331,0.08354114713216958,9.333333333333336,0.3826483333333215,58.43349333333333,44.217121666666664,202.5,10.0,0.9901234567901235,Directlink
N-Q-MNSP1,reverse,EL26470,BoambeeS 1 132kV BUS,132.0,,,,CA_SYDS_59839EB2|N-CHKS_ONE,1,METZSF1 (+1.27); WRSF1 (+1.15); WRWF1 (+1.15); MOREESF1 (+0.91); SAPHWF1 (+0.88); NEWENSF1 (+0.84),,K2,CA_SYDS_59839EB2,indicative,-8.54161666666667,-9.114303928264874,-13.29980333333333,-8.266599999999997,-0.08035714285714286,-8.0,-0.4524583333333396,90.54991166666667,89.51639750000001,28.0,3.0,1.0,Directlink
N-Q-MNSP1,forward,GLEN_INN/BUS/41,Glen_Innes BS1 132kV BUS,132.0,Glen Innes 132kV,NSW1,north of Armidale (86 km),N-96L_96R_CB4102,1,WRWF1 (-0.11); WRSF1 (-0.11); MOREESF1 (-0.08); SAPHWF1 (-0.08); NEWENSF2 (-0.07); NEWENSF1 (-0.07),White Rock Solar Farm (16 km); White Rock Wind Farm (18 km); Sapphire Wind Farm (26 km),K2,N-96L_96R_CB4102,supported,-36.652375,-71.356781063838,-50.532931666666656,-19.19695785416667,-0.0025046963055729565,-13.144375,-18.061046666666655,-1.9831866666666684,45.20039833333333,846.0,35.0,0.943853427895981,Directlink
N-Q-MNSP1,reverse,GLEN_INN/BUS/41,Glen_Innes BS1 132kV BUS,132.0,Glen Innes 132kV,NSW1,north of Armidale (86 km),N-96L_96R_CB4102,1,WRWF1 (-0.11); WRSF1 (-0.11); MOREESF1 (-0.08); SAPHWF1 (-0.08); NEWENSF2 (-0.07); NEWENSF1 (-0.07),White Rock Solar Farm (16 km); White Rock Wind Farm (18 km); Sapphire Wind Farm (26 km),K2,N-96L_96R_CB4102,supported,11.678231666666676,13.031716417910463,1.116739999999993,23.300812500000013,-0.010958046336881633,13.144375,0.2703166666666732,95.28258,84.14999999999999,846.0,35.0,0.943853427895981,Directlink
N-Q-MNSP1,forward,GLEN_INN/BUS/42,Glen_Innes BS2 132kV BUS,132.0,Glen Innes 132kV,NSW1,north of Armidale (86 km),N-X_96T+9UG+9U2,1,,White Rock Solar Farm (16 km); White Rock Wind Farm (18 km); Sapphire Wind Farm (26 km),K2,N-X_96T+9UG+9U2,indicative,0.6272108333333435,1.1475536659303267,-26.13333333333334,19.834006666666667,0.125,-9.578551666666666,15.565820833333326,62.05833333333334,59.65416666666667,18.0,4.0,1.0,Directlink
N-Q-MNSP1,reverse,GLEN_INN/BUS/42,Glen_Innes BS2 132kV BUS,132.0,Glen Innes 132kV,NSW1,north of Armidale (86 km),N-X_96T+9UG+9U2,1,,White Rock Solar Farm (16 km); White Rock Wind Farm (18 km); Sapphire Wind Farm (26 km),K2,N-X_96T+9UG+9U2,indicative,20.836667500000004,25.459233325932516,-59.60000166666666,56.968065,0.04166666666666666,9.578551666666666,4.607381666666672,28.4333325,12.097032500000001,18.0,4.0,1.0,Directlink
N-Q-MNSP1,forward,H38_GDNA/LINE/275KV_8819N,Blackwall-Goodna 8819 275kV LINE,275.0,Goodna (H38),QLD1,south-west of Brisbane (23 km),Q-BKBM,2,GREENB1 (-0.96); SWAN_E (-0.89); SWANBBF1 (-0.88); YARANSF1 (-0.60); WARWSF1 (-0.60); MARYRSF1 (-0.60),Swanbank E Power Station (7 km); Swanbank Power Plant (7 km); Swanbank BESS (8 km); Bunya Biogas Generator (28 km); Wivenhoe Power Station (37 km); Dakabin Waste Biogas Generator (45 km),K2,Q-BKBM,supported,-0.10744000000001108,-0.1965737186207695,-9.35412783333334,5.295692666666655,-0.0743321718931475,-14.566350000000007,3.836595000000006,23.416666666666668,21.7,480.5,14.0,0.8959417273673257,Directlink
N-Q-MNSP1,reverse,H38_GDNA/LINE/275KV_8819N,Blackwall-Goodna 8819 275kV LINE,275.0,Goodna (H38),QLD1,south-west of Brisbane (23 km),Q-BKBM,2,GREENB1 (-0.96); SWAN_E (-0.89); SWANBBF1 (-0.88); YARANSF1 (-0.60); WARWSF1 (-0.60); MARYRSF1 (-0.60),Swanbank E Power Station (7 km); Swanbank Power Plant (7 km); Swanbank BESS (8 km); Bunya Biogas Generator (28 km); Wivenhoe Power Station (37 km); Dakabin Waste Biogas Generator (45 km),K2,Q-BKBM,supported,28.30000000000001,32.379382462686564,14.030000000000012,39.241666666666674,-0.04994192799070846,14.476459999999998,0.743274999999997,88.259905,63.38333333333333,480.5,14.0,0.8959417273673257,Directlink
N-Q-MNSP1,forward,H3_BELMT/LINE/275KV_817,Blackwall Belmont 817 275kV LINE,275.0,Belmont 275kV,QLD1,central Brisbane,Q-BKBM,16,GREENB1 (-0.96); SWAN_E (-0.89); SWANBBF1 (-0.88); YARANSF1 (-0.60); WARWSF1 (-0.60); MARYRSF1 (-0.60),Bunya Biogas Generator (25 km); Swanbank E Power Station (32 km); Swanbank Power Plant (32 km); Swanbank BESS (33 km); Dakabin Waste Biogas Generator (37 km),K1xK2,H3_BELMT/LINE/275KV_817 × Q-BKBM,supported,2.0666666666666664,3.839275264312575,-8.161810000000003,10.103333416666665,0.0,-13.249999999999996,4.3611416666666685,26.945986666666666,17.366118333333333,391.5,13.0,0.8722860791826309,Directlink
N-Q-MNSP1,reverse,H3_BELMT/LINE/275KV_817,Blackwall Belmont 817 275kV LINE,275.0,Belmont 275kV,QLD1,central Brisbane,Q-BKBM,16,GREENB1 (-0.96); SWAN_E (-0.89); SWANBBF1 (-0.88); YARANSF1 (-0.60); WARWSF1 (-0.60); MARYRSF1 (-0.60),Bunya Biogas Generator (25 km); Swanbank E Power Station (32 km); Swanbank Power Plant (32 km); Swanbank BESS (33 km); Dakabin Waste Biogas Generator (37 km),K1xK2,H3_BELMT/LINE/275KV_817 × Q-BKBM,supported,26.804054999999977,30.055970149253742,12.174833604166665,37.71666666666668,0.0,12.866666666666665,1.4000000000000057,85.21666666666665,60.76666666666667,391.5,13.0,0.8722860791826309,Directlink
N-Q-MNSP1,forward,H4_MUGBA/LINE/275KV_835,Greenbank Mudgeeraba 835 275kV LINE,275.0,Mudgeeraba 275kV,QLD1,central Gold Coast,CA_BRIS_593C7214|Q-GBMU_835_836,12,,,K2,Q-GBMU_835_836,supported,1.1176733333333146,2.241277041236207,-4.240435124999991,6.964089999999999,-0.0027858848500928735,-1.1772016666666651,1.0136908333333352,41.667155,40.54166333333333,2297.0,17.0,0.8204179364388332,Directlink
N-Q-MNSP1,reverse,H4_MUGBA/LINE/275KV_835,Greenbank Mudgeeraba 835 275kV LINE,275.0,Mudgeeraba 275kV,QLD1,central Gold Coast,CA_BRIS_593C7214|Q-GBMU_835_836,12,,,none,,unsupported,,,,,,,,,,,,,Directlink
N-Q-MNSP1,forward,H4_MUGBA/LINE/275KV_836,Greenbank Mudgeeraba 836 275kV LINE,275.0,Mudgeeraba 275kV,QLD1,central Gold Coast,CA_SYDS_57B55E34|Q-GBMU_835_836,12,,,K1xK2,H4_MUGBA/LINE/275KV_836 × Q-GBMU_835_836,supported,5.187660000000001,10.415090686208261,-2.8942125416666533,15.325695291666662,0.0,-0.1750000000000025,1.9740199999999888,40.2002275,30.554324166666667,1171.0,10.0,0.7250213492741246,Directlink
N-Q-MNSP1,reverse,H4_MUGBA/LINE/275KV_836,Greenbank Mudgeeraba 836 275kV LINE,275.0,Mudgeeraba 275kV,QLD1,central Gold Coast,CA_SYDS_57B55E34|Q-GBMU_835_836,12,,,K1xK2,H4_MUGBA/LINE/275KV_836 × Q-GBMU_835_836,supported,6.589761666666668,7.031583479883308,-4.201935041666663,20.789374999999993,0.0,0.1750000000000025,0.5166666666666728,97.09978416666667,88.95828666666665,1171.0,10.0,0.7250213492741246,Directlink
N-Q-MNSP1,forward,H58_LARC/LINE/275KV_8859,CalliopeRv-LarcomCk 8859 275kV LINE,275.0,Larcom Creek (H58),QLD1,west of Gladstone (19 km),Q-LCCP_8859,15,BBATTERY1 (-13.70); BARCALDN (-13.70); BARRON-1 (-13.70); LILYSF1 (-13.70); DAYDSF1 (-13.70); CLARESF1 (-13.70),Aldoga Solar Farm (2 km); Yarwun Power Station (8 km); Santos GLNG (15 km); Gladstone Power Station (15 km),K1xK2,H58_LARC/LINE/275KV_8859 × Q-LCCP_8859,supported,63.54908625,118.56162485306291,0.0018537083333388454,109.87333749999999,0.0,82.01426000000001,-2.351992916666667,60.20016666666667,9.887055,65.0,9.0,0.8307692307692308,Directlink
N-Q-MNSP1,reverse,H58_LARC/LINE/275KV_8859,CalliopeRv-LarcomCk 8859 275kV LINE,275.0,Larcom Creek (H58),QLD1,west of Gladstone (19 km),Q-LCCP_8859,15,BBATTERY1 (-13.70); BARCALDN (-13.70); BARRON-1 (-13.70); LILYSF1 (-13.70); DAYDSF1 (-13.70); CLARESF1 (-13.70),Aldoga Solar Farm (2 km); Yarwun Power Station (8 km); Santos GLNG (15 km); Gladstone Power Station (15 km),K1xK2,H58_LARC/LINE/275KV_8859 × Q-LCCP_8859,supported,-71.02330458333333,-76.6140917638115,-87.28277,-1.3906083333333328,0.0,-82.01426000000001,0.2898083333333261,61.614038333333326,130.48306583333334,65.0,9.0,0.8307692307692308,Directlink
N-Q-MNSP1,forward,H73_RAGL/LINE/275KV_8875,LarcomCk-Raglan 8875 275kV LINE,275.0,Raglan (H73),QLD1,west of Gladstone (44 km),Q-RGLC_8875,23,BBATTERY1 (-13.70); BARCALDN (-13.70); BARRON-1 (-13.70); LILYSF1 (-13.70); HAYMSF1 (-13.70); CLARESF1 (-13.70),Aldoga Solar Farm (23 km); Yarwun Power Station (33 km); Santos GLNG (38 km); Gladstone Power Station (40 km); Bouldercombe Battery (43 km),K1xK2,H73_RAGL/LINE/275KV_8875 × Q-RGLC_8875,supported,-4.695865833333338,-8.760936091224803,-35.98408166666667,34.28757333333332,0.0,27.881874166666666,-2.157878333333308,16.93396,27.492014583333333,96.0,12.0,0.9791666666666666,Directlink
N-Q-MNSP1,reverse,H73_RAGL/LINE/275KV_8875,LarcomCk-Raglan 8875 275kV LINE,275.0,Raglan (H73),QLD1,west of Gladstone (44 km),Q-RGLC_8875,23,BBATTERY1 (-13.70); BARCALDN (-13.70); BARRON-1 (-13.70); LILYSF1 (-13.70); HAYMSF1 (-13.70); CLARESF1 (-13.70),Aldoga Solar Farm (23 km); Yarwun Power Station (33 km); Santos GLNG (38 km); Gladstone Power Station (40 km); Bouldercombe Battery (43 km),K1xK2,H73_RAGL/LINE/275KV_8875 × Q-RGLC_8875,supported,-43.983344166666654,-49.697835940785616,-82.99001333333334,-12.358863333333336,0.0,-34.956215,0.0,35.43333333333333,111.18319083333333,96.0,12.0,0.9791666666666666,Directlink
N-Q-MNSP1,forward,INGLBURN/LINE/77,Ingleburn Wllrwng PS 77 330kV LINE,330.0,Ingleburn 330kV,NSW1,south-west of Sydney (37 km),N-X_AVMA_SSWW,1,ER04 (+6.13); ER03 (+6.13); TARALGA1 (+3.89); TALWA1 (+3.89); TALWB1 (+3.89); SHGEN (+3.88),USCAWRC Solar Farm (19 km); DHL HP8 Solar (20 km); Smithfield Open Cycle Gas Turbine (20 km); Wallgrove Battery (22 km); Jenema Gas Networks - Flemington (27 km); Warragamba Power Station (28 km),K2,N-X_AVMA_SSWW,supported,-0.1825716666666608,-0.334035661126707,-9.966666666666669,5.828445791666667,-0.04093567251461988,-9.756256666666665,0.5833333333333144,50.95047666666667,52.57656333333334,102.5,10.0,0.8341463414634146,Directlink
N-Q-MNSP1,reverse,INGLBURN/LINE/77,Ingleburn Wllrwng PS 77 330kV LINE,330.0,Ingleburn 330kV,NSW1,south-west of Sydney (37 km),N-X_AVMA_SSWW,1,ER04 (+6.13); ER03 (+6.13); TARALGA1 (+3.89); TALWA1 (+3.89); TALWB1 (+3.89); SHGEN (+3.88),USCAWRC Solar Farm (19 km); DHL HP8 Solar (20 km); Smithfield Open Cycle Gas Turbine (20 km); Wallgrove Battery (22 km); Jenema Gas Networks - Flemington (27 km); Warragamba Power Station (28 km),K2,N-X_AVMA_SSWW,supported,9.216666666666654,11.23955863675964,-0.010982999999999018,17.50833333333331,-0.05847953216374269,9.756256666666665,0.35713500000001375,79.88333333333333,66.60833333333333,102.5,10.0,0.8341463414634146,Directlink
N-Q-MNSP1,forward,INVERELL/LINE/96N,Armidale-Inverell 96N 132kV LINE,132.0,Inverell 132kV,NSW1,,N-96L_96R_CB4102,6,WRWF1 (-0.11); WRSF1 (-0.11); MOREESF1 (-0.08); SAPHWF1 (-0.08); NEWENSF2 (-0.07); NEWENSF1 (-0.07),,K1xK2,INVERELL/LINE/96N × N-96L_96R_CB4102,supported,-21.050228333333333,-44.198926119385824,-50.53172666666666,-0.02375000000001394,0.0,-17.61027833333333,-1.996381666666693,-0.9677233333333328,24.580088333333332,39.5,5.0,1.0,Directlink
N-Q-MNSP1,reverse,INVERELL/LINE/96N,Armidale-Inverell 96N 132kV LINE,132.0,Inverell 132kV,NSW1,,N-96L_96R_CB4102,6,WRWF1 (-0.11); WRSF1 (-0.11); MOREESF1 (-0.08); SAPHWF1 (-0.08); NEWENSF2 (-0.07); NEWENSF1 (-0.07),,K1xK2,INVERELL/LINE/96N × N-96L_96R_CB4102,supported,16.083174999999997,17.873504352657896,-15.816028625000026,48.98160239583328,0.0,17.61027833333333,0.718756666666664,99.816435,73.39999999999999,39.5,5.0,1.0,Directlink
N-Q-MNSP1,forward,KEMPSEY/LINE/9W5,Kempsey-Macksville 9W5 132kV LINE,132.0,Kempsey 132kV Sub,NSW1,,N-CHKS_ONE,4,METZSF1 (+1.27); WRSF1 (+1.15); WRWF1 (+1.15); MOREESF1 (+0.91); SAPHWF1 (+0.88); NEWENSF1 (+0.84),,K2,N-CHKS_ONE,supported,13.261638333333337,24.93724197006295,5.655286666666676,30.87420670833331,0.08354114713216958,9.333333333333336,0.3826483333333215,58.43349333333333,44.217121666666664,202.5,10.0,0.9901234567901235,Directlink
N-Q-MNSP1,reverse,KEMPSEY/LINE/9W5,Kempsey-Macksville 9W5 132kV LINE,132.0,Kempsey 132kV Sub,NSW1,,N-CHKS_ONE,4,METZSF1 (+1.27); WRSF1 (+1.15); WRWF1 (+1.15); MOREESF1 (+0.91); SAPHWF1 (+0.88); NEWENSF1 (+0.84),,K1xK2,KEMPSEY/LINE/9W5 × N-CHKS_ONE,indicative,2.243126666666665,2.3472705246831076,-77.85330333333333,20.913888333333333,-1.0,-44.322073333333336,9.000251666666664,53.75833333333334,64.86917291666667,16.0,3.0,1.0,Directlink
N-Q-MNSP1,forward,KEMPS_CK/LINE/37,Kemps Ck-Macarthur 37 330kV LINE,330.0,Kemps Creek 500kV,NSW1,west of Sydney (39 km),N-X_AVMA_SSWW,4,ER04 (+6.13); ER03 (+6.13); TARALGA1 (+3.89); TALWA1 (+3.89); TALWB1 (+3.89); SHGEN (+3.88),USCAWRC Solar Farm (4 km); DHL HP8 Solar (5 km); Wallgrove Battery (9 km); Smithfield Open Cycle Gas Turbine (15 km); Warragamba Power Station (18 km); Jenema Gas Networks - Flemington (26 km),K2,N-X_AVMA_SSWW,supported,-0.1825716666666608,-0.334035661126707,-9.966666666666669,5.828445791666667,-0.04093567251461988,-9.756256666666665,0.5833333333333144,50.95047666666667,52.57656333333334,102.5,10.0,0.8341463414634146,Directlink
N-Q-MNSP1,reverse,KEMPS_CK/LINE/37,Kemps Ck-Macarthur 37 330kV LINE,330.0,Kemps Creek 500kV,NSW1,west of Sydney (39 km),N-X_AVMA_SSWW,4,ER04 (+6.13); ER03 (+6.13); TARALGA1 (+3.89); TALWA1 (+3.89); TALWB1 (+3.89); SHGEN (+3.88),USCAWRC Solar Farm (4 km); DHL HP8 Solar (5 km); Wallgrove Battery (9 km); Smithfield Open Cycle Gas Turbine (15 km); Warragamba Power Station (18 km); Jenema Gas Networks - Flemington (26 km),K2,N-X_AVMA_SSWW,supported,9.216666666666654,11.23955863675964,-0.010982999999999018,17.50833333333331,-0.05847953216374269,9.756256666666665,0.35713500000001375,79.88333333333333,66.60833333333333,102.5,10.0,0.8341463414634146,Directlink
N-Q-MNSP1,forward,KEMPS_CK/TRANS/3L,Kemps Ck 3 525/345/34kV XFMR,,Kemps Creek 500kV,NSW1,west of Sydney (39 km),N-X_AVMA_KCTX|N-X_KCTX_LDTM,2,ER03 (+6.41); ER04 (+6.41); TARALGA1 (+4.15); TALWB1 (+4.15); TALWA1 (+4.15); CROOKWF3 (+4.14),USCAWRC Solar Farm (4 km); DHL HP8 Solar (5 km); Wallgrove Battery (9 km); Smithfield Open Cycle Gas Turbine (15 km); Warragamba Power Station (18 km); Jenema Gas Networks - Flemington (26 km),K4,NSW1:west Sydney,supported,-1.4525349999999975,-2.7099509987988766,-8.20197254166667,5.947598687499979,0.0,0.39260666666666744,0.0,51.342193333333334,49.53333333333333,606.0,8.0,0.8259075907590759,Directlink
N-Q-MNSP1,reverse,KEMPS_CK/TRANS/3L,Kemps Ck 3 525/345/34kV XFMR,,Kemps Creek 500kV,NSW1,west of Sydney (39 km),N-X_AVMA_KCTX|N-X_KCTX_LDTM,2,ER03 (+6.41); ER04 (+6.41); TARALGA1 (+4.15); TALWB1 (+4.15); TALWA1 (+4.15); CROOKWF3 (+4.14),USCAWRC Solar Farm (4 km); DHL HP8 Solar (5 km); Wallgrove Battery (9 km); Smithfield Open Cycle Gas Turbine (15 km); Warragamba Power Station (18 km); Jenema Gas Networks - Flemington (26 km),K4,NSW1:west Sydney,supported,5.916666666666664,6.313359677293774,-8.219375000000015,24.22509408333333,0.0,0.0,1.66666666689963e-06,87.68333333333334,77.42160083333333,606.0,8.0,0.8259075907590759,Directlink
N-Q-MNSP1,forward,KOOLKHAN/BUS/3,Koolkhan 3 132kV BUS,132.0,Koolkhan 132kV,NSW1,north of Coffs Harbour (78 km),N-X_ARKK_CH_CB892A,1,METZSF1 (-0.36); SAPHWF1 (-0.24); NEWENSF1 (-0.23); NEWENSF2 (-0.23); NESBESS1 (-0.23); NESBESS2 (-0.23),Nymboida Power Station (39 km),none,,unsupported,,,,,,,,,,,,,Directlink
N-Q-MNSP1,reverse,KOOLKHAN/BUS/3,Koolkhan 3 132kV BUS,132.0,Koolkhan 132kV,NSW1,north of Coffs Harbour (78 km),N-X_ARKK_CH_CB892A,1,METZSF1 (-0.36); SAPHWF1 (-0.24); NEWENSF1 (-0.23); NEWENSF2 (-0.23); NESBESS1 (-0.23); NESBESS2 (-0.23),Nymboida Power Station (39 km),K2,N-X_ARKK_CH_CB892A,supported,14.216666666666669,15.914179104477617,4.234753333333334,17.791028333333344,0.017777777777777767,8.166666666666666,0.4333333333333371,90.35000000000001,79.9,114.5,14.0,0.982532751091703,Directlink
N-Q-MNSP1,forward,LIDDELL/LINE/82,Liddell PS Tomago 82 330kV LINE,330.0,Liddell Ps 330kV,NSW1,,N-LDTM_82|N-X_KCTX_LDTM,15,ER03 (+5.88); ER04 (+5.88); MP1 (+3.41); MP2 (+3.41); CG2 (-3.38); CG3 (-3.38),,K2,N-LDTM_82,supported,1.7166149999999973,3.228134627245951,-2.0345668125000014,6.504186708333336,0.013420089467263113,1.0767216666666677,0.23705916666665416,49.52134833333333,47.03629333333333,1450.5,13.0,0.8476387452602551,Directlink
N-Q-MNSP1,reverse,LIDDELL/LINE/82,Liddell PS Tomago 82 330kV LINE,330.0,Liddell Ps 330kV,NSW1,,N-LDTM_82|N-X_KCTX_LDTM,15,ER03 (+5.88); ER04 (+5.88); MP1 (+3.41); MP2 (+3.41); CG2 (-3.38); CG3 (-3.38),,K2,N-LDTM_82,supported,0.4166666666666714,0.5371365067605123,-3.98319620833333,3.884165833333339,0.01667344448962993,-0.6666666666666679,0.0,81.13333333333334,86.85833333333333,1450.5,13.0,0.8476387452602551,Directlink
N-Q-MNSP1,forward,LIDDELL/LINE/84,Tamworth Liddell PS 84 330kV LINE,330.0,Liddell Ps 330kV,NSW1,,N-LDTW_84,5,GNNDHSF1 (+1.07); NESBESS2 (+1.05); NESBESS1 (+1.05); NEWENSF2 (+1.05); MOREESF1 (+1.05); NEWENSF1 (+1.05),,K2,N-LDTW_84,supported,21.925416666666663,40.74914273440189,6.651593041666668,39.506466999999994,0.027459954233409613,24.35135333333333,-3.3333333391283304e-06,18.434591666666666,9.316668333333334,226.5,7.0,0.9646799116997793,Directlink
N-Q-MNSP1,reverse,LIDDELL/LINE/84,Tamworth Liddell PS 84 330kV LINE,330.0,Liddell Ps 330kV,NSW1,,N-LDTW_84,5,GNNDHSF1 (+1.07); NESBESS2 (+1.05); NESBESS1 (+1.05); NEWENSF2 (+1.05); MOREESF1 (+1.05); NEWENSF1 (+1.05),,K2,N-LDTW_84,supported,-44.11819,-49.38603358208955,-62.95777845833335,-28.555608333333353,-0.0022883295194507935,-24.35135333333333,-0.3215466666666611,27.093499999999995,82.93333333333334,226.5,7.0,0.9646799116997793,Directlink
