fold,target,band,model,selected,MAPE ≥50 (%),MAPE coverage,MAE (MW; origin-balanced),DR-NMAE (%),>100 MW overstatement,>200 MW overstatement
2025-09,export,1,seasonal_daily,True,87.86638969941968,0.8253741981468282,199.68679713839808,74.77943348175226,0.2533856022808268,0.17248752672843906
2025-09,export,1,seasonal_weekly,False,147.61923285644437,0.8253741981468282,309.3361450129564,116.57811444036265,0.37491090520313614,0.3011404133998574
2025-09,export,1,T0_mae,False,81.26262527492791,0.8253741981468282,181.80166023725565,65.9641540443303,0.3143264433357092,0.17177476835352815
2025-09,export,1,T6_mae,False,76.29701739677441,0.8253741981468282,161.28671594877488,60.68934893311793,0.24875267284390593,0.12223806129722024
2025-09,export_tight,1,persistence,False,97.24226932407194,0.7943692088382038,198.37546912014136,74.48649418238276,0.28225231646471843,0.16571632216678547
2025-09,export_tight,1,seasonal_daily,True,97.12134423588627,0.7943692088382038,209.27375500706714,83.1677135252225,0.25017818959372773,0.17533856022808267
2025-09,export_tight,1,seasonal_weekly,False,175.10656196452118,0.7943692088382038,323.9351869787986,128.98648030021977,0.36065573770491804,0.29508196721311475
2025-09,export_tight,1,T0_mae,False,92.96625955965696,0.7943692088382038,192.78896673894232,72.76600679465238,0.3075552387740556,0.17320028510334998
2025-09,export_tight,1,T6_mae,False,83.26739727368245,0.7943692088382038,168.4800698675843,66.67319954515186,0.2323592302209551,0.1233071988595866
2025-09,import,1,persistence,False,64.06488444532063,0.9985744832501782,228.35107993698472,41.407522075876926,0.2676407697790449,0.1585887384176764
2025-09,import,1,seasonal_daily,False,81.35414040214123,0.9985744832501782,260.65443996230863,51.0421492130713,0.2466143977191732,0.16072701354240912
2025-09,import,1,seasonal_weekly,False,121.87388530295513,0.9985744832501782,429.7025703162544,87.09177755542912,0.4105488239486814,0.32323592302209553
2025-09,import,1,T0_mae,True,65.13104688668537,0.9985744832501782,224.37827318731215,40.62710061948513,0.3068424803991447,0.17320028510334998
2025-09,import,1,T6_mae,False,73.55623894008497,0.9985744832501782,230.70786870331023,47.15471996072229,0.42908054169636495,0.26122594440484675
2025-09,import_tight,1,persistence,False,77.52340286987368,0.9957234497505346,238.35814098939932,47.5010115797959,0.27334283677833215,0.16785459729151816
2025-09,import_tight,1,seasonal_daily,True,96.72465214675007,0.9957234497505346,261.16987036749117,57.42817481579232,0.2505345687811832,0.16535994297933002
2025-09,import_tight,1,seasonal_weekly,False,148.58626768274857,0.9957234497505346,431.5543456289753,98.43573520192058,0.40413399857448323,0.32501781895937276
2025-09,import_tight,1,T0_mae,False,79.43201642341002,0.9957234497505346,233.93330819550675,46.55602833861941,0.32323592302209553,0.18389166072701355
2025-09,import_tight,1,T6_mae,False,93.28385653934764,0.9957234497505346,240.88727796533948,55.51000141137472,0.4643620812544547,0.289736279401283
2025-09,export,2,persistence,False,101.86735721678124,0.8257178526841448,239.0220495690076,89.30699403989514,0.32134831460674157,0.20973782771535582
2025-09,export,2,seasonal_daily,True,106.83778386487887,0.8257178526841448,245.6335268562546,99.51126230768972,0.30586766541822724,0.22696629213483147
2025-09,export,2,seasonal_weekly,False,137.52291910616555,0.8257178526841448,301.2798295675852,119.07161319135899,0.3463171036204744,0.2721598002496879
2025-09,export,2,T0_mae,False,97.04045353729751,0.8257178526841448,230.96548345140505,85.96586865113323,0.35181023720349563,0.22571785268414482
2025-09,export,2,T6_mae,False,112.8223700933734,0.8257178526841448,224.594670742077,94.73325587004673,0.5066167290886392,0.3210986267166042
2025-09,export_tight,2,persistence,False,112.8688752048828,0.7927590511860175,249.2242501548403,97.39914105176261,0.31260923845193506,0.21298377028714108
2025-09,export_tight,2,seasonal_daily,False,119.03901421312565,0.7927590511860175,254.81523878444284,110.00185786688218,0.30087390761548066,0.22771535580524344
2025-09,export_tight,2,seasonal_weekly,False,163.58576461914197,0.7927590511860175,313.6744680626677,130.49326750273013,0.3325842696629214,0.26666666666666666
2025-09,export_tight,2,T0_mae,True,108.21875468889641,0.7927590511860175,240.23864329388005,93.90940111163148,0.3445692883895131,0.2272159800249688
2025-09,export_tight,2,T6_mae,False,123.17174114157277,0.7927590511860175,229.38474446046638,102.24797991906122,0.47590511860174783,0.298876404494382
2025-09,import,2,persistence,False,85.01443635702383,0.998501872659176,314.1036850861579,58.641447856536075,0.2776529338327091,0.19750312109862672
2025-09,import,2,seasonal_daily,False,93.69641464460538,0.998501872659176,335.3726606447615,69.68197871893109,0.29563046192259673,0.216729088639201
2025-09,import,2,seasonal_weekly,False,113.28297424862971,0.998501872659176,424.8228972244575,86.7608100038127,0.399250936329588,0.30786516853932583
2025-09,import,2,T0_mae,True,84.54756913346199,0.998501872659176,303.19363864420285,55.82102220278718,0.3143570536828964,0.21223470661672908
2025-09,import,2,T6_mae,False,142.20241780649553,0.998501872659176,415.9638904839339,96.69288246266497,0.6267166042446941,0.6069912609238451
2025-09,import_tight,2,persistence,False,102.57549554788395,0.9955056179775281,318.9558075152403,66.42849503889897,0.27815230961298376,0.20149812734082398
2025-09,import_tight,2,seasonal_daily,False,113.37860325338922,0.9955056179775281,335.8383179005121,78.83699726278431,0.2898876404494382,0.21373283395755305
2025-09,import_tight,2,seasonal_weekly,False,138.1790252453741,0.9955056179775281,426.608733728359,98.03375146093228,0.39176029962546816,0.3086142322097378
2025-09,import_tight,2,T0_mae,True,102.98000639905693,0.9955056179775281,308.40259498818006,63.36812441249972,0.3260923845193508,0.21473158551810237
2025-09,import_tight,2,T6_mae,False,181.59387978702887,0.9955056179775281,426.2609376825634,113.17536667620367,0.6377028714107366,0.6139825218476904
2025-09,export,3,persistence,False,109.93697705910832,0.8363829787234043,273.29863866512966,106.07062473256666,0.28,0.20361702127659576
2025-09,export,3,seasonal_daily,False,115.31872226462039,0.8363829787234043,280.4681162782901,112.37067542634651,0.2795744680851064,0.20957446808510638
2025-09,export,3,seasonal_weekly,False,124.87570507601818,0.8363829787234043,305.39018601042505,122.27311852873417,0.298936170212766,0.22936170212765958
2025-09,export,3,T0_mae,False,104.91683821206401,0.8363829787234043,260.9509905029994,100.52814136114334,0.32574468085106384,0.2123404255319149
2025-09,export,3,T6_mae,True,136.3127813601869,0.8363829787234043,267.5850744813088,119.54361710645394,0.47319148936170213,0.32468085106382977
2025-09,export_tight,3,persistence,False,124.55402616826086,0.8019148936170213,287.021116385993,116.17879721960065,0.2763829787234043,0.20191489361702128
2025-09,export_tight,3,seasonal_daily,False,132.47831469983157,0.8019148936170213,294.4816315838011,124.64469886777381,0.27297872340425533,0.2072340425531915
2025-09,export_tight,3,seasonal_weekly,False,149.9775655589965,0.8019148936170213,319.9422647968458,134.87061210204044,0.28808510638297874,0.22446808510638297
2025-09,export_tight,3,T0_mae,False,118.13123549302584,0.8019148936170213,273.71023284466736,110.22382336534034,0.31659574468085105,0.2097872340425532
2025-09,export_tight,3,T6_mae,True,146.53892883985145,0.8019148936170213,270.1656564984095,127.11817117785709,0.4917021276595745,0.365531914893617
2025-09,import,3,persistence,False,82.31586512029966,0.9982978723404256,374.8817108368974,82.19556636066984,0.28212765957446806,0.19148936170212766
